Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:55.097990
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2976.0
Minimum Reflectance,242.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Pyrrhotite_HS269.3B_USGS
Sample Name,Sulfate_Pyrrhotite_HS269.3B_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
242.1,0.014196
248.1,0.017093
253.6,0.018739
258.6,0.018509
263.6,0.019758
268.6,0.021001
273.1,0.021252
277.1,0.021976
281.1,0.023108
285.1,0.023716
289.1,0.024481
293.1,0.025605
297.1,0.025039
301.1,0.025785
305.1,0.026402
309.1,0.027339
313.1,0.027424
317.1,0.027852
321.1,0.028374
325.1,0.027825
329.1,0.027797
333.1,0.02826
337.1,0.028302
341.1,0.026667
345.1,0.027653
349.1,0.028082
353.1,0.028251
357.1,0.028235
360.6,0.028467
363.6,0.028824
366.6,0.029116
369.6,0.028588
372.6,0.029112
375.6,0.028941
378.6,0.029248
381.1,0.02923
383.1,0.029216
385.1,0.029012
387.1,0.030177
389.1,0.028824
391.1,0.029048
393.1,0.029555
395.1,0.029008
397.1,0.029645
399.1,0.029577
401.1,0.029452
403.1,0.029376
405.1,0.030018
407.1,0.029791
409.1,0.029881
411.1,0.030043
412.8,0.029791
415.8,0.030035
418.8,0.030259
421.8,0.030709
424.8,0.030435
427.8,0.031199
430.8,0.03142
433.8,0.031863
436.8,0.032155
439.8,0.032583
442.8,0.032912
445.8,0.033418
448.8,0.033965
451.3,0.034276
453.3,0.034507
455.3,0.034321
457.3,0.034199
459.3,0.033503
461.3,0.033924
463.3,0.034816
465.3,0.034106
467.3,0.034731
469.3,0.034501
471.3,0.034575
473.3,0.035021
475.3,0.034431
477.3,0.034459
479.3,0.034829
481.3,0.035195
483.3,0.035161
485.3,0.035273
487.3,0.035449
489.3,0.036037
491.3,0.036335
493.3,0.036867
495.3,0.037188
497.3,0.037464
499.3,0.038397
501.3,0.038616
503.3,0.039382
505.3,0.039764
507.3,0.040542
509.3,0.040538
511.3,0.041404
513.3,0.042435
515.3,0.043434
517.3,0.043858
519.3,0.044357
521.3,0.045422
523.3,0.046104
525.3,0.046946
527.3,0.048446
529.3,0.048796
531.3,0.0502
533.3,0.05125
535.3,0.052249
537.3,0.052728
539.3,0.053855
541.3,0.055182
543.3,0.056121
545.3,0.056619
547.3,0.057908
549.3,0.058414
551.3,0.059932
553.3,0.060104
555.3,0.061195
557.3,0.062111
559.3,0.062806
561.3,0.063549
563.3,0.064233
565.3,0.064739
567.3,0.065257
569.3,0.066269
571.3,0.066637
573.3,0.067221
575.3,0.067371
577.3,0.067697
579.3,0.068762
581.3,0.06836
583.3,0.068447
585.3,0.069508
587.3,0.070075
589.3,0.069608
591.3,0.070561
593.3,0.070107
595.3,0.070347
597.3,0.070701
599.3,0.070912
601.1,0.071414
602.7,0.070709
604.3,0.071181
605.9,0.071099
607.5,0.071198
609.1,0.071724
610.7,0.071186
612.3,0.071278
613.9,0.071872
615.5,0.071298
617.1,0.071565
618.7,0.072207
620.3,0.071375
621.9,0.071683
623.5,0.072012
625.1,0.071788
626.7,0.071718
628.3,0.072271
629.9,0.071676
631.7,0.072214
633.7,0.072152
635.7,0.072011
637.7,0.072291
639.7,0.072193
641.7,0.072432
643.7,0.072477
645.7,0.072319
647.7,0.072374
649.7,0.072784
651.7,0.072968
653.7,0.072805
655.7,0.072814
657.7,0.073129
659.7,0.073216
661.7,0.073246
663.7,0.07345
665.7,0.073236
667.7,0.073568
670.2,0.073275
673.2,0.073836
676.2,0.073508
679.2,0.074025
682.2,0.074761
685.2,0.074073
688.2,0.074894
691.2,0.074479
694.2,0.075266
697.2,0.074885
700.2,0.074981
702.0,0.075429
704.0,0.075774
706.0,0.076107
708.0,0.075624
710.0,0.075753
712.0,0.075406
714.0,0.076124
716.0,0.076307
718.0,0.076488
720.0,0.076463
722.0,0.076709
724.0,0.07674
726.0,0.077106
728.0,0.077398
730.0,0.077227
732.0,0.077049
734.0,0.077273
736.0,0.07721
738.0,0.077522
740.0,0.077705
742.0,0.077703
744.0,0.077933
746.0,0.078133
748.0,0.078202
750.5,0.077766
753.5,0.077922
756.5,0.078273
759.5,0.078378
762.5,0.078366
765.5,0.07819
768.5,0.078438
771.5,0.078383
774.5,0.078987
777.5,0.078604
781.0,0.078825
785.0,0.078525
789.0,0.078492
793.0,0.078566
797.0,0.078678
801.5,0.078419
806.5,0.07856
811.5,0.07881
816.5,0.078044
822.0,0.078025
828.0,0.078119
835.0,0.07803
843.0,0.077062
851.0,0.079981
859.0,0.078871
871.0,0.080171
883.0,0.07828
894.0,0.079691
904.0,0.078855
914.0,0.077541
924.0,0.077757
933.0,0.07798
941.0,0.078077
949.0,0.077396
957.0,0.077047
964.0,0.077238
970.0,0.076207
976.0,0.078966
982.0,0.078002
988.0,0.076497
994.0,0.079002
1000.0,0.077789
1006.0,0.079023
1012.0,0.076828
1018.0,0.077664
1023.5,0.078529
1028.5,0.078405
1033.5,0.079848
1038.5,0.078749
1043.5,0.079615
1048.5,0.079407
1053.5,0.079121
1058.5,0.080641
1063.5,0.080267
1068.5,0.081055
1073.5,0.08009
1078.5,0.080059
1083.5,0.080623
1088.5,0.082461
1093.5,0.081116
1098.5,0.081291
1103.5,0.081713
1108.5,0.082663
1113.5,0.083115
1118.5,0.083234
1123.5,0.083416
1128.5,0.084844
1133.5,0.083495
1138.5,0.085545
1143.5,0.085067
1148.5,0.085094
1153.5,0.085881
1158.5,0.085426
1163.5,0.086265
1168.5,0.086007
1173.5,0.086087
1178.5,0.088534
1183.5,0.087598
1188.5,0.087997
1193.5,0.08847
1198.5,0.088382
1203.5,0.088248
1208.5,0.088979
1213.5,0.089114
1218.5,0.089285
1223.5,0.089523
1228.5,0.089489
1233.5,0.090478
1238.5,0.089798
1243.5,0.091307
1248.5,0.090076
1253.5,0.091051
1258.5,0.091
1263.5,0.090916
1268.5,0.091972
1273.5,0.091281
1278.5,0.091312
1283.5,0.091063
1288.5,0.092363
1293.5,0.092514
1298.5,0.092646
1303.5,0.092769
1308.5,0.092924
1313.5,0.092624
1318.5,0.092709
1323.5,0.092554
1328.5,0.092844
1333.5,0.093818
1338.5,0.093776
1343.5,0.092172
1348.5,0.093577
1353.5,0.09223
1358.5,0.093945
1363.5,0.094988
1368.5,0.093691
1373.5,0.093981
1378.5,0.094795
1383.5,0.094686
1388.5,0.095385
1393.5,0.093252
1398.5,0.094754
1403.5,0.094136
1408.5,0.094728
1413.5,0.095523
1418.5,0.095614
1423.5,0.094813
1428.5,0.094747
1433.5,0.096295
1438.5,0.095543
1443.5,0.095442
1448.5,0.095598
1453.5,0.096376
1458.5,0.096159
1463.5,0.096128
1468.5,0.096226
1473.5,0.09537
1478.5,0.097217
1483.5,0.09542
1488.5,0.097098
1493.5,0.096315
1498.5,0.096901
1503.5,0.097419
1508.5,0.099136
1513.5,0.096382
1518.5,0.096419
1523.5,0.097251
1528.5,0.097666
1534.0,0.097073
1540.0,0.098324
1546.0,0.098026
1552.0,0.096665
1558.0,0.099862
1564.0,0.098947
1570.5,0.098954
1577.5,0.098403
1584.5,0.099523
1591.5,0.098655
1598.5,0.099381
1605.5,0.098949
1612.5,0.099171
1619.5,0.098273
1626.5,0.099649
1633.5,0.098497
1640.5,0.099024
1647.5,0.098431
1654.5,0.100211
1661.5,0.099369
1668.5,0.099641
1676.0,0.099395
1684.0,0.099309
1692.0,0.100527
1700.0,0.10066
1708.0,0.10005
1716.0,0.100321
1724.0,0.10063
1732.0,0.101804
1740.0,0.099492
1748.0,0.100114
1756.0,0.101065
1764.0,0.100792
1772.0,0.099148
1780.0,0.101252
1788.0,0.101879
1796.0,0.101733
1805.0,0.100143
1815.0,0.100473
1825.0,0.099986
1835.0,0.10044
1845.0,0.100836
1855.0,0.101692
1865.0,0.101906
1875.0,0.101696
1885.0,0.099958
1895.0,0.099477
1905.0,0.100574
1915.0,0.098876
1925.0,0.100025
1935.0,0.099097
1945.0,0.099234
1955.0,0.098065
1965.0,0.099897
1975.0,0.099951
1985.0,0.099606
1995.0,0.101159
2005.0,0.099461
2015.0,0.101178
2025.0,0.101254
2035.0,0.101274
2045.0,0.100774
2055.0,0.100589
2065.0,0.100838
2075.0,0.101833
2085.0,0.102641
2095.0,0.101835
2105.0,0.103007
2115.0,0.102217
2125.0,0.102905
2135.0,0.102626
2145.0,0.102677
2155.0,0.103259
2165.0,0.104127
2175.0,0.103289
2185.0,0.103019
2195.0,0.104139
2205.0,0.102498
2215.0,0.10234
2225.0,0.102077
2235.0,0.101076
2245.0,0.102146
2255.0,0.102186
2265.0,0.102698
2275.0,0.103164
2285.0,0.102065
2295.0,0.101905
2305.0,0.101605
2315.0,0.101472
2325.0,0.101684
2335.0,0.102343
2345.0,0.100824
2355.0,0.10094
2365.0,0.102076
2375.0,0.102224
2386.0,0.101538
