Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:48.435804
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Phyllo_NG1_45_75_bidir_EhlmannEtAl2011LPSCInPrep
Sample Name,Phyllo_NG1_45_75_bidir_EhlmannEtAl2011LPSCInPrep
Sample Type,
Viewing Geometry,
Wavelength,Response
1540.0,0.56209
1546.0,0.56455
1552.0,0.567262
1558.0,0.569224
1564.0,0.571508
1570.5,0.574424
1577.5,0.576255
1584.5,0.577672
1591.5,0.580122
1598.5,0.581571
1605.5,0.583072
1612.5,0.584245
1619.5,0.586093
1626.5,0.586946
1633.5,0.587037
1640.5,0.58898
1647.5,0.589855
1654.5,0.590712
1661.5,0.591409
1668.5,0.591934
1676.0,0.592496
1684.0,0.592712
1692.0,0.593086
1700.0,0.59338
1708.0,0.593626
1716.0,0.592696
1724.0,0.591744
1732.0,0.58998
1740.0,0.58832
1748.0,0.586342
1756.0,0.584524
1764.0,0.582404
1772.0,0.580478
1780.0,0.57797
1788.0,0.577832
1796.0,0.575992
1805.0,0.57527
1815.0,0.57395
1825.0,0.57288
1835.0,0.57184
1845.0,0.56774
1855.0,0.55854
1865.0,0.53785
1875.0,0.50766
1885.0,0.43317
1895.0,0.31859
1905.0,0.24218
1915.0,0.25527
1925.0,0.28572
1935.0,0.30817
1945.0,0.3227
1955.0,0.33267
1965.0,0.34324
1975.0,0.35434
1985.0,0.36749
1995.0,0.38457
2005.0,0.40244
2015.0,0.4199
2025.0,0.43557
2035.0,0.44739
2045.0,0.45805
2055.0,0.46759
2065.0,0.47451
2075.0,0.48139
2085.0,0.48665
2095.0,0.49169
2105.0,0.4967
2115.0,0.50123
2125.0,0.50436
2135.0,0.50664
2145.0,0.50924
2155.0,0.5116
2165.0,0.51073
2175.0,0.50898
2185.0,0.50684
2195.0,0.50534
2205.0,0.50436
2215.0,0.50374
2225.0,0.49922
2235.0,0.4911
2245.0,0.48193
2255.0,0.45556
2265.0,0.40875
2275.0,0.35426
2285.0,0.31312
2295.0,0.32622
2305.0,0.38004
2315.0,0.41385
2325.0,0.42183
2335.0,0.41768
2345.0,0.40623
2355.0,0.39279
2365.0,0.37671
2375.0,0.35815
2386.0,0.327568
2400.0,0.29978
2418.0,0.301886
2440.0,0.2933
2466.0,0.271636
2496.0,0.237904
2528.0,0.22372
2560.0,0.22026
