Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:49.529035
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,CARB_Hydromagnesite-cacb49_HOSERLab
Sample Name,CARB_Hydromagnesite-cacb49_HOSERLab
Sample Type,
Viewing Geometry,
Wavelength,Response
395.1,0.615368
397.1,0.61832
399.1,0.621272
401.1,0.623291
403.1,0.624547
405.1,0.625766
407.1,0.626282
409.1,0.626798
411.1,0.627741
412.8,0.628839
415.8,0.63073
418.8,0.632494
421.8,0.634982
424.8,0.637952
427.8,0.639141
430.8,0.640437
433.8,0.642375
436.8,0.644684
439.8,0.64724
442.8,0.651151
445.8,0.654599
448.8,0.656507
451.3,0.658068
453.3,0.659296
455.3,0.660626
457.3,0.662534
459.3,0.664442
461.3,0.667544
463.3,0.671288
465.3,0.675106
467.3,0.679346
469.3,0.683586
471.3,0.688245
473.3,0.693129
475.3,0.697714
477.3,0.700606
479.3,0.703498
481.3,0.706626
483.3,0.709882
485.3,0.712925
487.3,0.714761
489.3,0.716597
491.3,0.718467
493.3,0.720355
495.3,0.72229
497.3,0.72449
499.3,0.72669
501.3,0.72869
503.3,0.730582
505.3,0.732465
507.3,0.734301
509.3,0.736137
511.3,0.738587
513.3,0.741367
515.3,0.743906
517.3,0.745078
519.3,0.74625
521.3,0.747781
523.3,0.749505
525.3,0.751066
527.3,0.751706
529.3,0.752346
531.3,0.753418
533.3,0.754722
535.3,0.755906
537.3,0.756414
539.3,0.756922
541.3,0.758286
543.3,0.76011
545.3,0.761714
547.3,0.762074
549.3,0.762434
551.3,0.763153
553.3,0.764065
555.3,0.764973
557.3,0.765857
559.3,0.766741
561.3,0.76737
563.3,0.767862
565.3,0.768368
567.3,0.768952
569.3,0.769536
571.3,0.769839
573.3,0.769991
575.3,0.770104
577.3,0.769996
579.3,0.769888
581.3,0.770461
583.3,0.771401
585.3,0.772193
587.3,0.772145
589.3,0.772097
591.3,0.772036
593.3,0.771968
595.3,0.771877
597.3,0.771657
599.3,0.771437
601.1,0.771204
602.7,0.770977
604.3,0.770749
605.9,0.770565
607.5,0.770415
609.1,0.770265
610.7,0.770103
612.3,0.769927
613.9,0.769751
615.5,0.769372
617.1,0.768546
618.7,0.767721
620.3,0.767039
621.9,0.766982
623.5,0.766924
625.1,0.766832
626.7,0.766217
628.3,0.765603
629.9,0.764988
631.7,0.764443
633.7,0.763847
635.7,0.76317
637.7,0.762342
639.7,0.761514
641.7,0.761285
643.7,0.761161
645.7,0.760741
647.7,0.759773
649.7,0.758805
651.7,0.758317
653.7,0.757913
655.7,0.757525
657.7,0.757169
659.7,0.756813
661.7,0.756165
663.7,0.755465
665.7,0.754982
667.7,0.754902
670.2,0.75473
673.2,0.753524
676.2,0.752723
679.2,0.752531
682.2,0.751917
685.2,0.751216
688.2,0.751462
691.2,0.75108
694.2,0.749754
697.2,0.748982
700.2,0.748429
702.0,0.748238
704.0,0.748026
706.0,0.747912
708.0,0.747896
710.0,0.74788
712.0,0.7469
714.0,0.74592
716.0,0.745508
718.0,0.745664
720.0,0.74582
722.0,0.7457
724.0,0.74558
726.0,0.745366
728.0,0.745058
730.0,0.74475
732.0,0.74463
734.0,0.74451
736.0,0.744744
738.0,0.745332
740.0,0.74592
742.0,0.745156
744.0,0.744392
746.0,0.743982
748.0,0.743926
750.5,0.743904
753.5,0.744108
756.5,0.744342
759.5,0.744606
762.5,0.74479
765.5,0.745151
768.5,0.746477
771.5,0.747017
774.5,0.746771
777.5,0.74777
781.0,0.748828
785.0,0.7489
789.0,0.749364
793.0,0.74957
797.0,0.750322
801.5,0.751309
806.5,0.751409
811.5,0.751965
816.5,0.752052
822.0,0.752126
828.0,0.751958
835.0,0.75229
843.0,0.75168
851.0,0.751586
859.0,0.75113
871.0,0.750478
883.0,0.749322
894.0,0.74879
904.0,0.747112
914.0,0.747698
924.0,0.747256
933.0,0.746806
941.0,0.746402
949.0,0.746314
957.0,0.746148
964.0,0.747406
970.0,0.74814
976.0,0.748382
982.0,0.748578
988.0,0.748326
994.0,0.74761
1000.0,0.74716
1006.0,0.74848
1012.0,0.747908
1018.0,0.748148
1023.5,0.747961
1028.5,0.747867
1033.5,0.7472
1038.5,0.747488
1043.5,0.747754
1048.5,0.747312
1053.5,0.747596
1058.5,0.747422
1063.5,0.7467
1068.5,0.746607
1073.5,0.74618
1078.5,0.745536
1083.5,0.745875
