Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:46.591467
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,HydSil_Analcime_GDS1_USGS
Sample Name,HydSil_Analcime_GDS1_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
395.1,0.795036
397.1,0.797242
399.1,0.795682
401.1,0.797757
403.1,0.796969
405.1,0.801518
407.1,0.800685
409.1,0.799321
411.1,0.805676
412.8,0.808671
415.8,0.803567
418.8,0.811064
421.8,0.808092
424.8,0.813916
427.8,0.815254
430.8,0.81217
433.8,0.813864
436.8,0.81512
439.8,0.824563
442.8,0.820165
445.8,0.822689
448.8,0.824929
451.3,0.831486
453.3,0.826753
455.3,0.827827
457.3,0.826527
459.3,0.829173
461.3,0.827663
463.3,0.833402
465.3,0.832658
467.3,0.830229
469.3,0.827613
471.3,0.833283
473.3,0.837583
475.3,0.833267
477.3,0.838421
479.3,0.837367
481.3,0.840822
483.3,0.83975
485.3,0.838298
487.3,0.83824
489.3,0.840283
491.3,0.840456
493.3,0.841532
495.3,0.844159
497.3,0.849396
499.3,0.844801
501.3,0.847023
503.3,0.847216
505.3,0.842746
507.3,0.846889
509.3,0.847581
511.3,0.847478
513.3,0.846662
515.3,0.848761
517.3,0.851783
519.3,0.853408
521.3,0.853864
523.3,0.852191
525.3,0.851936
527.3,0.853213
529.3,0.851525
531.3,0.858226
533.3,0.857693
535.3,0.852476
537.3,0.859295
539.3,0.856179
541.3,0.860122
543.3,0.859819
545.3,0.859525
547.3,0.861566
549.3,0.861238
551.3,0.863196
553.3,0.856363
555.3,0.862486
557.3,0.862512
559.3,0.86435
561.3,0.864061
563.3,0.864915
565.3,0.866795
567.3,0.863561
569.3,0.864274
571.3,0.866528
573.3,0.870255
575.3,0.871015
577.3,0.869394
579.3,0.873721
581.3,0.873448
583.3,0.874315
585.3,0.876046
587.3,0.871079
589.3,0.872639
591.3,0.875675
593.3,0.874745
595.3,0.872753
597.3,0.872212
599.3,0.873449
601.1,0.873451
602.7,0.875751
604.3,0.873972
605.9,0.872744
607.5,0.877669
609.1,0.879003
610.7,0.87747
612.3,0.87425
613.9,0.878806
615.5,0.879383
617.1,0.876092
618.7,0.874662
620.3,0.877395
621.9,0.879958
623.5,0.880336
625.1,0.8867
626.7,0.878269
628.3,0.881005
629.9,0.880054
631.7,0.883373
633.7,0.879969
635.7,0.882613
637.7,0.881951
639.7,0.883654
641.7,0.88129
643.7,0.882236
645.7,0.881008
647.7,0.883651
649.7,0.880727
651.7,0.888943
653.7,0.888091
655.7,0.884595
657.7,0.887528
659.7,0.886676
661.7,0.887528
663.7,0.887528
665.7,0.886964
667.7,0.883931
670.2,0.885066
673.2,0.88686
676.2,0.88686
679.2,0.885345
682.2,0.888
685.2,0.88724
688.2,0.88762
691.2,0.889525
694.2,0.887712
697.2,0.894001
700.2,0.889615
702.0,0.892029
704.0,0.892326
706.0,0.890226
708.0,0.890047
710.0,0.890316
712.0,0.886796
714.0,0.888895
716.0,0.890728
718.0,0.891024
720.0,0.894687
722.0,0.89296
724.0,0.891741
726.0,0.895598
728.0,0.890486
730.0,0.8989
732.0,0.891173
734.0,0.895817
736.0,0.89321
738.0,0.890903
740.0,0.894513
742.0,0.890812
744.0,0.891413
746.0,0.896258
748.0,0.890449
750.5,0.892893
753.5,0.898769
756.5,0.894996
759.5,0.902198
762.5,0.898745
765.5,0.896928
768.5,0.902673
771.5,0.900826
774.5,0.898262
777.5,0.901617
781.0,0.903798
785.0,0.906542
789.0,0.902177
793.0,0.9025
797.0,0.905266
801.5,0.909185
806.5,0.905025
811.5,0.902655
816.5,0.914065
822.0,0.90454
828.0,0.911243
835.0,0.90735
843.0,0.900667
851.0,0.912432
859.0,0.909776
871.0,0.910961
883.0,0.909917
894.0,0.906695
904.0,0.911326
914.0,0.905958
924.0,0.903372
933.0,0.897089
941.0,0.891289
949.0,0.888929
957.0,0.882791
964.0,0.864425
970.0,0.843037
976.0,0.851181
982.0,0.857939
988.0,0.869272
994.0,0.881421
1000.0,0.885415
1006.0,0.89442
1012.0,0.895146
1018.0,0.899455
1023.5,0.899724
1028.5,0.902853
1033.5,0.899086
1038.5,0.898539
1043.5,0.900547
1048.5,0.902979
1053.5,0.899761
1058.5,0.899337
1063.5,0.900336
1068.5,0.898519
1073.5,0.898645
1078.5,0.898469
1083.5,0.898599
1088.5,0.896791
1093.5,0.898073
1098.5,0.893463
1103.5,0.892349
1108.5,0.887216
1113.5,0.886326
1118.5,0.885844
1123.5,0.883877
1128.5,0.882456
1133.5,0.879414
1138.5,0.874897
1143.5,0.871149
1148.5,0.852146
1153.5,0.81961
1158.5,0.77128
1163.5,0.77172
1168.5,0.806593
1173.5,0.82924
1178.5,0.850655
1183.5,0.85461
1188.5,0.862383
1193.5,0.855401
1198.5,0.859045
1203.5,0.867967
1208.5,0.875352
1213.5,0.876489
1218.5,0.879252
1223.5,0.881673
1228.5,0.881618
1233.5,0.878991
1238.5,0.88005
1243.5,0.88124
1248.5,0.884498
1253.5,0.885507
1258.5,0.883317
1263.5,0.885671
1268.5,0.884602
1273.5,0.885459
1278.5,0.885351
1283.5,0.882927
1288.5,0.879744
1293.5,0.875809
1298.5,0.87303
1303.5,0.871559
1308.5,0.869437
1313.5,0.866207
1318.5,0.861795
1323.5,0.851417
1328.5,0.841218
1333.5,0.820511
