Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:52.499124
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,4100.07
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,FELD_Plagioclase_NCLS04_USGS
Sample Name,FELD_Plagioclase_NCLS04_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
350.0,0.190708
352.5,0.194147
355.0,0.197586
357.5,0.200939
360.0,0.204293
362.5,0.207394
365.0,0.210496
367.5,0.213434
370.0,0.216373
372.5,0.219122
375.0,0.221872
377.5,0.224465
380.0,0.227058
382.5,0.229413
385.0,0.231768
387.5,0.234412
390.0,0.237056
392.5,0.239487
395.0,0.241917
397.5,0.244041
400.0,0.246165
402.5,0.248083
405.0,0.25
407.5,0.250387
410.0,0.250774
412.5,0.252289
415.0,0.253804
417.5,0.255005
420.0,0.256206
422.5,0.256994
425.0,0.257782
427.5,0.258955
430.0,0.260127
432.5,0.260836
435.0,0.261545
437.5,0.262325
440.0,0.263106
442.5,0.263529
445.0,0.263952
447.5,0.264265
450.0,0.264578
452.5,0.265425
455.0,0.266272
457.5,0.266764
460.0,0.267256
462.5,0.267518
465.0,0.267781
467.5,0.267878
470.0,0.267976
472.5,0.268257
475.0,0.268539
477.5,0.269022
480.0,0.269505
482.5,0.269309
485.0,0.269112
487.5,0.269022
490.0,0.268932
492.5,0.269377
495.0,0.269822
497.5,0.270023
500.0,0.270224
502.5,0.270755
505.0,0.271285
507.5,0.271393
510.0,0.271502
512.5,0.272491
515.0,0.273479
517.5,0.273509
520.0,0.273538
522.5,0.273971
525.0,0.274404
527.5,0.274699
530.0,0.274994
532.5,0.27547
535.0,0.275945
537.5,0.276319
540.0,0.276693
542.5,0.277114
545.0,0.277535
547.5,0.27802
550.0,0.278505
552.5,0.278907
555.0,0.279309
557.5,0.279945
560.0,0.28058
562.5,0.280841
565.0,0.281101
567.5,0.281528
570.0,0.281955
572.5,0.282458
575.0,0.28296
577.5,0.283378
580.0,0.283796
582.5,0.284539
585.0,0.285281
587.5,0.285792
590.0,0.286303
592.5,0.286887
595.0,0.28747
597.5,0.288176
600.0,0.288882
602.5,0.289314
605.0,0.289746
607.5,0.290522
610.0,0.291297
612.5,0.29182
615.0,0.292344
617.5,0.293168
620.0,0.293993
622.5,0.294617
625.0,0.29524
627.5,0.2964
630.0,0.297559
632.5,0.298155
635.0,0.298751
637.5,0.299375
640.0,0.299999
642.5,0.300578
645.0,0.301156
647.5,0.301826
650.0,0.302496
652.5,0.303225
655.0,0.303953
657.5,0.304421
660.0,0.304889
662.5,0.305727
665.0,0.306566
667.5,0.30724
670.0,0.307915
672.5,0.308324
675.0,0.308734
677.5,0.309415
680.0,0.310095
682.5,0.31051
685.0,0.310924
687.5,0.311743
690.0,0.312563
692.5,0.312967
695.0,0.313372
697.5,0.313792
