Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:58.563098
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Rhomboclase_SPT139_HOSERLab
Sample Name,Sulfate_Rhomboclase_SPT139_HOSERLab
Sample Type,
Viewing Geometry,
Wavelength,Response
350.0,0.151615074
351.0,0.141131765
352.0,0.138926692
353.0,0.138773227
354.0,0.137873802
355.0,0.137085336
356.0,0.136385435
357.0,0.135993733
358.0,0.140937637
359.0,0.142189551
360.0,0.143174079
361.0,0.1517142
362.0,0.156713032
363.0,0.159930316
364.0,0.161831919
365.0,0.164894332
366.0,0.171604718
367.0,0.181766273
368.0,0.184009319
369.0,0.189963092
370.0,0.197559892
371.0,0.202844015
372.0,0.210485769
373.0,0.21832478
374.0,0.225205177
375.0,0.233919042
376.0,0.242352119
377.0,0.250363105
378.0,0.26078783
379.0,0.271876129
380.0,0.282635225
381.0,0.290508099
382.0,0.299874282
383.0,0.309932993
384.0,0.320592931
385.0,0.330700571
386.0,0.340566317
387.0,0.35022852
388.0,0.36066494
389.0,0.371238989
390.0,0.381996816
391.0,0.393718711
392.0,0.40414963
393.0,0.415225569
394.0,0.428806606
395.0,0.441044051
396.0,0.453121563
397.0,0.465321866
398.0,0.479185202
399.0,0.491142825
400.0,0.502362166
401.0,0.516059313
402.0,0.526674464
403.0,0.536152195
404.0,0.545733465
405.0,0.555405158
406.0,0.563837947
407.0,0.570952531
408.0,0.578208915
409.0,0.583852917
410.0,0.588565852
411.0,0.593962521
412.0,0.598176316
413.0,0.60164654
414.0,0.604526415
415.0,0.606214593
416.0,0.607574685
417.0,0.608756833
418.0,0.609961344
419.0,0.610153916
420.0,0.609693581
421.0,0.609161621
422.0,0.608141642
423.0,0.606801013
424.0,0.605082795
425.0,0.603114705
426.0,0.601353814
427.0,0.599869813
428.0,0.598270366
429.0,0.598477626
430.0,0.600347677
431.0,0.604819807
432.0,0.612671314
433.0,0.622310186
