Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:47.920842
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Phyllo_Chlorite_LACL14_RELAB
Sample Name,Phyllo_Chlorite_LACL14_RELAB
Sample Type,
Viewing Geometry,
Wavelength,Response
395.1,0.227558
397.1,0.227763
399.1,0.227969
401.1,0.228344
403.1,0.228858
405.1,0.229365
407.1,0.229754
409.1,0.230142
411.1,0.231299
412.8,0.232817
415.8,0.235758
418.8,0.239416
421.8,0.243237
424.8,0.247167
427.8,0.250141
430.8,0.252431
433.8,0.253025
436.8,0.254095
439.8,0.255481
442.8,0.257762
445.8,0.25957
448.8,0.2599
451.3,0.260242
453.3,0.260564
455.3,0.261057
457.3,0.262518
459.3,0.263979
461.3,0.265825
463.3,0.26788
465.3,0.269943
467.3,0.272057
469.3,0.274171
471.3,0.276305
473.3,0.27845
475.3,0.280612
477.3,0.282875
479.3,0.285137
481.3,0.287024
483.3,0.288708
485.3,0.290186
487.3,0.290497
489.3,0.290808
491.3,0.290778
493.3,0.290565
495.3,0.290546
497.3,0.291636
499.3,0.292726
501.3,0.294003
503.3,0.295381
505.3,0.296581
507.3,0.296766
509.3,0.29695
511.3,0.297314
513.3,0.297773
515.3,0.298207
517.3,0.298495
519.3,0.298782
521.3,0.29842
523.3,0.297707
525.3,0.297128
527.3,0.297304
529.3,0.297481
531.3,0.297782
533.3,0.29815
535.3,0.298388
537.3,0.29789
539.3,0.297392
541.3,0.297307
543.3,0.297443
545.3,0.297535
547.3,0.297378
549.3,0.29722
551.3,0.297111
553.3,0.297028
555.3,0.296926
557.3,0.296716
559.3,0.296507
561.3,0.296265
563.3,0.296005
565.3,0.295754
567.3,0.295554
569.3,0.295354
571.3,0.294927
573.3,0.294377
575.3,0.293813
577.3,0.293169
579.3,0.292525
581.3,0.291969
583.3,0.291461
585.3,0.290873
587.3,0.289832
589.3,0.288791
591.3,0.287906
593.3,0.287104
595.3,0.286316
597.3,0.28561
599.3,0.284904
601.1,0.284141
602.7,0.28339
604.3,0.282639
605.9,0.281968
607.5,0.281359
609.1,0.280751
610.7,0.280333
612.3,0.280162
613.9,0.279991
615.5,0.279606
617.1,0.278748
618.7,0.277889
620.3,0.277099
621.9,0.276603
623.5,0.276107
625.1,0.275603
626.7,0.274987
628.3,0.274371
