Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:50.151748
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2976.0
Minimum Reflectance,221.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Oxide_Goethite_ws222.8447_USGS
Sample Name,Oxide_Goethite_ws222.8447_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
1353.5,0.545405
1358.5,0.544384
1363.5,0.543959
1368.5,0.544563
1373.5,0.546786
1378.5,0.548237
1383.5,0.549509
1388.5,0.547208
1393.5,0.547884
1398.5,0.545618
1403.5,0.548431
1408.5,0.543804
1413.5,0.545711
1418.5,0.54844
1423.5,0.546891
1428.5,0.550038
1433.5,0.547354
1438.5,0.547851
1443.5,0.550729
1448.5,0.546112
1453.5,0.551195
1458.5,0.548167
1463.5,0.547471
1468.5,0.550068
1473.5,0.54906
1478.5,0.550925
1483.5,0.553324
1488.5,0.552507
1493.5,0.548789
1498.5,0.551869
1503.5,0.555312
1508.5,0.549159
1513.5,0.553907
1518.5,0.551373
1523.5,0.554483
1528.5,0.551604
1534.0,0.55542
1540.0,0.555
1546.0,0.553308
1552.0,0.553417
1558.0,0.554937
1564.0,0.553794
1570.5,0.554684
1577.5,0.551849
1584.5,0.55167
1591.5,0.54968
1598.5,0.547663
1605.5,0.546911
1612.5,0.544142
1619.5,0.543049
1626.5,0.54227
1633.5,0.53926
1640.5,0.539449
1647.5,0.535473
1654.5,0.533598
1661.5,0.536715
1668.5,0.533012
1676.0,0.532848
1684.0,0.536304
1692.0,0.529845
1700.0,0.532993
1708.0,0.534237
1716.0,0.531641
1724.0,0.531678
1732.0,0.53196
1740.0,0.534028
1748.0,0.529348
1756.0,0.528411
1764.0,0.531184
1772.0,0.530828
1780.0,0.530502
1788.0,0.530865
1796.0,0.53347
1805.0,0.534287
1815.0,0.532499
1825.0,0.530814
1835.0,0.537291
1845.0,0.535828
1855.0,0.537897
1865.0,0.536587
1875.0,0.537436
1885.0,0.534561
1895.0,0.535603
1905.0,0.532811
1915.0,0.530408
1925.0,0.524637
1935.0,0.524802
1945.0,0.526298
1955.0,0.525037
1965.0,0.528984
1975.0,0.530892
1985.0,0.527172
1995.0,0.527195
2005.0,0.529244
2015.0,0.536065
2025.0,0.537497
2035.0,0.545039
2045.0,0.549302
2055.0,0.550948
2065.0,0.553639
2075.0,0.55331
2085.0,0.5562
2095.0,0.561853
2105.0,0.560732
2115.0,0.568632
2125.0,0.565444
2135.0,0.563901
2145.0,0.564483
2155.0,0.559679
2165.0,0.559475
2175.0,0.561889
2185.0,0.553941
2195.0,0.547591
2205.0,0.544148
2215.0,0.53896
2225.0,0.539914
2235.0,0.534192
2245.0,0.525987
2255.0,0.5249
2265.0,0.523323
2275.0,0.518689
2285.0,0.516177
2295.0,0.509183
2305.0,0.505529
2315.0,0.502801
2325.0,0.494961
2335.0,0.490002
2345.0,0.478303
2355.0,0.477855
2365.0,0.46968
2375.0,0.45949
2386.0,0.451552
2400.0,0.438261
2418.0,0.431946
2440.0,0.428405
2466.0,0.432687
2496.0,0.431381
2528.0,0.433198
2560.0,0.43721
2592.0,0.437358
2624.0,0.4196
2656.0,0.397567
2688.0,0.357198
2720.0,0.304906
2752.0,0.220792
2784.0,0.158316
2816.0,0.130041
2848.0,0.101131
2880.0,0.073308
2912.0,0.076085
2944.0,0.054697
2976.0,0.062014
