Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:47.616395
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Phyllo_Actinolite_NMNHR16485_USGS
Sample Name,Phyllo_Actinolite_NMNHR16485_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
395.1,0.397264
397.1,0.399011
399.1,0.401576
401.1,0.400587
403.1,0.402789
405.1,0.406203
407.1,0.408251
409.1,0.410394
411.1,0.412947
412.8,0.417584
415.8,0.419902
418.8,0.424416
421.8,0.428574
424.8,0.434127
427.8,0.437103
430.8,0.442142
433.8,0.44598
436.8,0.449786
439.8,0.446714
442.8,0.447851
445.8,0.451172
448.8,0.454752
451.3,0.458329
453.3,0.460635
455.3,0.464939
457.3,0.466844
459.3,0.468424
461.3,0.471649
463.3,0.475591
465.3,0.47665
467.3,0.479805
469.3,0.482089
471.3,0.485585
473.3,0.489196
475.3,0.492234
477.3,0.493964
479.3,0.498699
481.3,0.501493
483.3,0.504455
485.3,0.507004
487.3,0.509242
489.3,0.510489
491.3,0.512666
493.3,0.514341
495.3,0.516457
497.3,0.51856
499.3,0.52103
501.3,0.523509
503.3,0.527057
505.3,0.527094
507.3,0.527799
509.3,0.528321
511.3,0.531668
513.3,0.534117
515.3,0.535673
517.3,0.537442
519.3,0.537716
521.3,0.538994
523.3,0.539001
525.3,0.538386
527.3,0.53938
529.3,0.539672
531.3,0.539151
533.3,0.538594
535.3,0.536987
537.3,0.53891
539.3,0.536618
541.3,0.536378
543.3,0.536936
545.3,0.536034
547.3,0.535013
549.3,0.533079
551.3,0.53371
553.3,0.531361
555.3,0.532776
557.3,0.532331
559.3,0.531338
561.3,0.529803
563.3,0.52863
565.3,0.526838
567.3,0.526026
569.3,0.525099
571.3,0.523793
573.3,0.522591
575.3,0.520606
577.3,0.519211
579.3,0.517784
581.3,0.516836
583.3,0.515002
585.3,0.512899
587.3,0.512178
589.3,0.509563
591.3,0.508397
593.3,0.506382
595.3,0.505024
597.3,0.502223
599.3,0.501215
601.1,0.501329
602.7,0.498854
604.3,0.497097
605.9,0.495637
607.5,0.494125
609.1,0.494124
610.7,0.491724
612.3,0.491125
613.9,0.489381
615.5,0.488494
617.1,0.486757
618.7,0.485869
620.3,0.484723
621.9,0.48365
623.5,0.482805
625.1,0.481435
626.7,0.480909
628.3,0.480267
629.9,0.48002
631.7,0.478351
633.7,0.477672
635.7,0.475858
637.7,0.47553
639.7,0.474084
641.7,0.473877
643.7,0.473927
645.7,0.473119
647.7,0.473618
649.7,0.472854
651.7,0.473073
653.7,0.472389
655.7,0.471864
657.7,0.471248
659.7,0.471707
661.7,0.472377
663.7,0.471496
665.7,0.471937
667.7,0.472022
670.2,0.472107
673.2,0.472594
676.2,0.473807
679.2,0.47599
682.2,0.476194
685.2,0.477539
688.2,0.478142
691.2,0.47708
694.2,0.476817
697.2,0.478347
700.2,0.48024
702.0,0.48043
704.0,0.482305
706.0,0.483328
708.0,0.483733
710.0,0.485445
712.0,0.486433
714.0,0.487207
716.0,0.488095
718.0,0.490601
720.0,0.490837
722.0,0.492654
724.0,0.493511
726.0,0.494177
728.0,0.496435
730.0,0.496046
732.0,0.497325
734.0,0.498942
736.0,0.500211
738.0,0.501045
740.0,0.501475
742.0,0.502618
744.0,0.505125
746.0,0.505744
748.0,0.506805
750.5,0.509718
753.5,0.510866
756.5,0.512451
759.5,0.5148
762.5,0.517137
765.5,0.518346
768.5,0.520098
771.5,0.523177
774.5,0.524824
777.5,0.527412
781.0,0.529431
785.0,0.53119
789.0,0.533817
793.0,0.533428
797.0,0.536162
801.5,0.537821
806.5,0.538525
811.5,0.539019
816.5,0.539592
822.0,0.53931
828.0,0.538763
835.0,0.536005
843.0,0.534017
851.0,0.529994
859.0,0.529088
871.0,0.52397
883.0,0.514255
894.0,0.508018
904.0,0.496897
914.0,0.485443
924.0,0.47411
933.0,0.460449
941.0,0.452797
949.0,0.437871
957.0,0.42688
964.0,0.417257
970.0,0.408857
976.0,0.399954
982.0,0.391925
988.0,0.383999
994.0,0.375876
1000.0,0.369305
1006.0,0.365452
1012.0,0.35989
1018.0,0.360825
1023.5,0.360475
1028.5,0.360015
1033.5,0.362661
1038.5,0.363371
1043.5,0.370459
1048.5,0.3762
1053.5,0.384659
1058.5,0.393829
1063.5,0.401694
1068.5,0.416346
1073.5,0.424886
1078.5,0.440284
1083.5,0.451623
1088.5,0.464196
1093.5,0.479139
1098.5,0.490757
1103.5,0.50069
1108.5,0.511626
1113.5,0.520248
1118.5,0.531077
1123.5,0.538647
1128.5,0.547148
1133.5,0.555904
1138.5,0.561921
1143.5,0.569488
1148.5,0.575952
1153.5,0.581368
1158.5,0.586481
1163.5,0.591271
1168.5,0.595521
1173.5,0.601786
1178.5,0.607238
1183.5,0.610685
1188.5,0.615784
1193.5,0.619518
1198.5,0.623147
1203.5,0.629889
1208.5,0.629335
1213.5,0.634007
1218.5,0.63956
1223.5,0.643078
1228.5,0.646025
1233.5,0.650136
1238.5,0.653401
1243.5,0.658354
1248.5,0.659975
1253.5,0.664322
1258.5,0.669026
1263.5,0.67262
1268.5,0.67719
1273.5,0.677071
1278.5,0.680215
1283.5,0.685501
1288.5,0.687938
1293.5,0.690718
1298.5,0.693372
1303.5,0.69725
1308.5,0.703301
1313.5,0.703549
1318.5,0.706768
1323.5,0.710192
1328.5,0.712213
1333.5,0.715568
1338.5,0.718233
1343.5,0.72006
1348.5,0.724167
1353.5,0.72447
1358.5,0.725242
1363.5,0.729398
1368.5,0.727793
1373.5,0.723219
1378.5,0.722938
1383.5,0.725232
1388.5,0.679181
1393.5,0.570616
1398.5,0.635726
1403.5,0.692856
1408.5,0.718269
1413.5,0.733538
1418.5,0.744827
1423.5,0.752276
1428.5,0.755572
1433.5,0.758198
1438.5,0.75821
1443.5,0.762713
1448.5,0.764394
1453.5,0.766025
1458.5,0.765275
1463.5,0.769187
1468.5,0.770181
1473.5,0.77074
1478.5,0.77383
1483.5,0.773359
1488.5,0.776195
1493.5,0.776245
1498.5,0.780145
1503.5,0.780245
1508.5,0.778292
1513.5,0.783097
1518.5,0.78395
1523.5,0.78283
1528.5,0.783393
1534.0,0.787444
1540.0,0.787758
1546.0,0.789565
1552.0,0.790079
1558.0,0.791913
1564.0,0.794478
1570.5,0.790959
1577.5,0.795947
1584.5,0.797336
1591.5,0.797312
1598.5,0.795345
1605.5,0.7988
1612.5,0.798811
1619.5,0.801255
1626.5,0.799437
1633.5,0.802639
1640.5,0.804254
1647.5,0.802725
1654.5,0.802328
1661.5,0.803822
1668.5,0.80634
1676.0,0.804044
1684.0,0.803589
1692.0,0.810201
1700.0,0.80851
1708.0,0.809214
1716.0,0.809277
1724.0,0.804986
1732.0,0.807926
1740.0,0.802187
1748.0,0.806174
1756.0,0.80633
1764.0,0.805483
1772.0,0.802694
1780.0,0.800797
1788.0,0.805825
1796.0,0.80188
1805.0,0.800806
1815.0,0.800026
1825.0,0.793653
1835.0,0.792957
1845.0,0.792233
1855.0,0.786244
1865.0,0.782296
1875.0,0.784381
1885.0,0.779431
1895.0,0.775097
1905.0,0.772734
1915.0,0.76842
1925.0,0.764464
1935.0,0.764778
1945.0,0.757771
1955.0,0.756785
1965.0,0.755182
1975.0,0.751448
1985.0,0.743202
1995.0,0.738393
2005.0,0.733605
2015.0,0.732549
2025.0,0.72819
2035.0,0.724301
2045.0,0.719734
2055.0,0.717412
2065.0,0.711169
2075.0,0.704239
2085.0,0.697181
2095.0,0.698613
2105.0,0.686611
2115.0,0.678946
2125.0,0.672587
2135.0,0.671913
2145.0,0.673617
2155.0,0.665879
2165.0,0.665725
2175.0,0.659614
2185.0,0.651853
2195.0,0.647557
2205.0,0.644428
2215.0,0.637937
2225.0,0.631665
2235.0,0.624655
2245.0,0.601916
2255.0,0.597308
2265.0,0.590558
2275.0,0.560805
2285.0,0.535128
2295.0,0.488344
2305.0,0.469757
2315.0,0.453696
2325.0,0.497757
2335.0,0.550156
2345.0,0.566706
2355.0,0.562707
2365.0,0.554403
