Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:46.891705
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,HydSil_Epidote_GDS26-a_75-200um_USGS
Sample Name,HydSil_Epidote_GDS26-a_75-200um_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
1558.0,0.422186
1564.0,0.429808
1570.5,0.436721
1577.5,0.442623
1584.5,0.449581
1591.5,0.455518
1598.5,0.460951
1605.5,0.465354
1612.5,0.47063
1619.5,0.473332
1626.5,0.477247
1633.5,0.482412
1640.5,0.485327
1647.5,0.490455
1654.5,0.4945
1661.5,0.498809
1668.5,0.500275
1676.0,0.503281
1684.0,0.504596
1692.0,0.516522
1700.0,0.523978
1708.0,0.524996
1716.0,0.528512
1724.0,0.534055
1732.0,0.540373
1740.0,0.546433
1748.0,0.551691
1756.0,0.553351
1764.0,0.558181
1772.0,0.559566
1780.0,0.56381
1788.0,0.575895
1796.0,0.576574
1805.0,0.579627
1815.0,0.572688
1825.0,0.558177
1835.0,0.553787
1845.0,0.572777
1855.0,0.592165
1865.0,0.594831
1875.0,0.596171
1885.0,0.598808
1895.0,0.610697
1905.0,0.621987
1915.0,0.624883
1925.0,0.625244
1935.0,0.619657
1945.0,0.599274
1955.0,0.602247
1965.0,0.628839
1975.0,0.648561
1985.0,0.650305
1995.0,0.653825
2005.0,0.653787
2015.0,0.66038
2025.0,0.655242
2035.0,0.663416
2045.0,0.664691
2055.0,0.667851
2065.0,0.672407
2075.0,0.672145
2085.0,0.672407
2095.0,0.671252
2105.0,0.67443
2115.0,0.67182
2125.0,0.6742
2135.0,0.67384
2145.0,0.673473
2155.0,0.663824
2165.0,0.657578
2175.0,0.64298
2185.0,0.635217
2195.0,0.625435
2205.0,0.609344
2215.0,0.595136
2225.0,0.563374
2235.0,0.504316
2245.0,0.39843
2255.0,0.333693
2265.0,0.372389
2275.0,0.402981
2285.0,0.380645
2295.0,0.339325
2305.0,0.272634
2315.0,0.205809
2325.0,0.161224
2335.0,0.133618
2345.0,0.14494
2355.0,0.211828
2365.0,0.315246
2375.0,0.41668
2386.0,0.483905
2400.0,0.537003
2418.0,0.571604
2440.0,0.576447
2466.0,0.557783
2496.0,0.511287
2528.0,0.475333
2560.0,0.465288
