Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:58.092996
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Name,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Type,
Viewing Geometry,
Wavelength,Response
784.0,0.2431
785.0,0.2414
786.0,0.2398
787.0,0.2382
788.0,0.2364
789.0,0.2347
790.0,0.233
791.0,0.2314
792.0,0.2299
793.0,0.2284
794.0,0.2269
795.0,0.2253
796.0,0.2237
797.0,0.2223
798.0,0.2209
799.0,0.2193
800.0,0.2178
801.0,0.2164
802.0,0.2149
803.0,0.2137
804.0,0.2124
805.0,0.2111
806.0,0.2099
807.0,0.2085
808.0,0.2071
809.0,0.206
810.0,0.2048
811.0,0.2036
812.0,0.2023
813.0,0.201
814.0,0.1999
815.0,0.1987
816.0,0.1975
817.0,0.1964
818.0,0.1955
819.0,0.1945
820.0,0.1933
821.0,0.1923
822.0,0.1911
823.0,0.1901
824.0,0.1893
825.0,0.1884
826.0,0.1874
827.0,0.1864
828.0,0.1855
829.0,0.1846
830.0,0.1838
831.0,0.1828
832.0,0.1818
833.0,0.1809
834.0,0.1803
835.0,0.1797
836.0,0.1789
837.0,0.1781
838.0,0.1772
839.0,0.1762
840.0,0.1757
841.0,0.1752
842.0,0.1747
843.0,0.174
844.0,0.1732
845.0,0.1723
846.0,0.1716
847.0,0.1711
848.0,0.1707
849.0,0.1701
850.0,0.1694
851.0,0.1688
852.0,0.1684
853.0,0.1678
854.0,0.1672
855.0,0.1667
856.0,0.166
857.0,0.1655
858.0,0.1651
859.0,0.1647
860.0,0.1644
861.0,0.164
862.0,0.1634
863.0,0.1627
864.0,0.1622
865.0,0.1618
866.0,0.1614
867.0,0.1613
868.0,0.161
869.0,0.1607
870.0,0.1604
871.0,0.1597
872.0,0.1594
873.0,0.1595
874.0,0.1591
875.0,0.1587
876.0,0.1583
877.0,0.158
878.0,0.1577
879.0,0.1574
880.0,0.1571
881.0,0.1569
882.0,0.1567
883.0,0.1565
884.0,0.1562
885.0,0.1559
886.0,0.1558
887.0,0.1555
888.0,0.1552
889.0,0.1548
890.0,0.1547
891.0,0.1547
892.0,0.1546
893.0,0.1546
894.0,0.1542
895.0,0.1541
896.0,0.154
897.0,0.1533
898.0,0.1536
899.0,0.1539
900.0,0.1537
901.0,0.1534
902.0,0.1532
903.0,0.1531
904.0,0.1531
905.0,0.1534
906.0,0.1527
907.0,0.1525
908.0,0.1525
909.0,0.1522
910.0,0.1524
911.0,0.1524
912.0,0.1525
913.0,0.1529
914.0,0.1531
915.0,0.1528
916.0,0.1524
917.0,0.1526
918.0,0.1525
919.0,0.1527
920.0,0.1531
921.0,0.1531
922.0,0.153
923.0,0.1531
924.0,0.1533
925.0,0.153
926.0,0.153
927.0,0.153
928.0,0.1529
929.0,0.1527
930.0,0.1535
931.0,0.1543
932.0,0.1543
933.0,0.1542
934.0,0.154
935.0,0.1539
936.0,0.1539
937.0,0.1537
938.0,0.1538
939.0,0.1541
940.0,0.1546
941.0,0.1552
942.0,0.155
943.0,0.1551
944.0,0.1556
945.0,0.1549
946.0,0.1556
947.0,0.1563
948.0,0.1565
949.0,0.1566
950.0,0.1568
951.0,0.1569
952.0,0.157
953.0,0.1572
954.0,0.1576
955.0,0.158
956.0,0.1585
957.0,0.1589
958.0,0.1584
959.0,0.1584
960.0,0.1593
961.0,0.1599
962.0,0.16
963.0,0.1604
964.0,0.161
965.0,0.1611
966.0,0.1612
967.0,0.1616
968.0,0.1622
969.0,0.1624
970.0,0.1618
971.0,0.1621
972.0,0.1636
973.0,0.1656
974.0,0.1647
975.0,0.165
976.0,0.1659
977.0,0.1654
978.0,0.1657
979.0,0.166
980.0,0.1667
981.0,0.1679
982.0,0.1673
983.0,0.1679
984.0,0.169
985.0,0.1694
986.0,0.1697
987.0,0.1704
988.0,0.1714
989.0,0.1722
990.0,0.1724
991.0,0.1715
992.0,0.1717
993.0,0.1733
994.0,0.174
995.0,0.1735
996.0,0.1743
997.0,0.176
998.0,0.1758
999.0,0.1765
1000.0,0.1772
1001.0,0.1749
1002.0,0.1755
1003.0,0.1761
