Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:51.713785
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,365.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Amph_JSC1_Johnson
Sample Name,Amph_JSC1_Johnson
Sample Type,
Viewing Geometry,
filter,wavelength,solar_illuminated_response,response
L7,432.0,0.0573457482,0.0564048585
R1,436.0,0.0581983981,0.0573523081
L6,482.0,0.0839593188,0.0840089017
L5,535.0,0.141102728,0.1412707176
L4,601.0,0.2354204232,0.2354823196
L3,673.0,0.3157391943,0.3158491241
L1,739.0,0.3047614878,0.328093368
L2,753.0,0.378502708,0.3785617159
R2,754.0,0.3790685004,0.3791298733
R3,803.0,0.3962385111,0.3962554314
R4,864.0,0.4003169287,0.4003176546
R5,904.0,0.4011598247,0.4011676652
R6,934.0,0.4024868988,0.402493515
R7,1009.0,0.4079230757,0.4080013682
filter,wavelength,solar_illuminated_response,response
p0,440.0,0.0596406618,0.058817333
p5,670.0,0.3129483667,0.3131056749
p6,800.0,0.3957996885,0.3958311244
p7,860.0,0.4002486463,0.4002524517
p8,900.0,0.4010596594,0.4010731676
p9,930.0,0.4023481248,0.4023630592
p11,965.0,0.4045411762,0.4045742718
p10,1000.0,0.4074672189,0.4075086771
filter,wavelength,solar_illuminated_response,response
coastal_aerosol,443.0,0.0614750346,0.0612828075
blue,482.0,0.0857558069,0.0860044774
green,561.0,0.177609631,0.1778863333
pan,589.0,0.21263826,0.2169664111
red,655.0,0.2961295974,0.2964502459
nir,865.0,0.4003240743,0.4003256365
cirrus,1373.0,0.4262279885,0.4262174594
swir1,1609.0,0.4401060616,0.4401635681
swir2,2200.0,0.4318250646,0.4312237681
filter,wavelength,solar_illuminated_response,response
filter2_440nm_34mm,445.0,0.0884502691,0.1040975028
bayer_blue,495.0,0.1005470139,0.1029958114
filter1_525nm_34mm,527.0,0.133217972,0.1366263635
bayer_green,554.0,0.1644788032,0.1671226765
bayer_red,640.0,0.2721034485,0.2743817619
filter4_675nm_34mm,676.0,0.3187174076,0.3188373878
filter3_750nm_34mm,751.0,0.3762897119,0.3766920158
filter3_800nm_100mm,805.0,0.395553535,0.3959377269
filter5_865nm_34mm,867.0,0.398323869,0.3991776464
filter4_905nm_100mm,908.0,0.3990563266,0.4001435674
filter5_935nm_100mm,937.0,0.3996999062,0.4012460818
filter6_1035nm_34mm,1012.0,0.4055585497,0.4076742492
filter,wavelength,solar_illuminated_response,response
L6,442.0,0.0607858427,0.0600330731
L0B,482.0,0.0856020726,0.0853388113
L5,528.0,0.1312771474,0.1310858964
L0G,544.0,0.1518806442,0.1533279939
L4,605.0,0.2381198996,0.2380451028
L0R,630.0,0.2643332501,0.2668130423
L3,677.0,0.3194400154,0.3193440209
L2,754.0,0.378448607,0.3784520843
L1,800.0,0.395047265,0.3951372191
R2,866.0,0.3994424173,0.3996586593
R3,910.0,0.4000807555,0.4004157308
R4,939.0,0.4009772901,0.4014567764
R5,978.0,0.4034348138,0.4041269708
R6,1022.0,0.4072641725,0.4082435123
filter,wavelength,solar_illuminated_response,response
bg,501.6761135725,0.1099795282,0.1114298865
red,685.7899115028,0.3019328043,0.3129361415
nir,878.2928523721,0.4000900491,0.4005756804
