Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:56.728135
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Szomolnokite_SPT144_HOSERLab
Sample Name,Sulfate_Szomolnokite_SPT144_HOSERLab
Sample Type,
Viewing Geometry,
Wavelength,Response
350.0,0.123223394
351.0,0.114703206
352.0,0.114317747
353.0,0.118671589
354.0,0.12741775
355.0,0.121367755
356.0,0.117758887
357.0,0.118500682
358.0,0.124652372
359.0,0.126865837
360.0,0.127659888
361.0,0.131771408
362.0,0.132550215
363.0,0.133524614
364.0,0.136830523
365.0,0.13271664
366.0,0.131892193
367.0,0.135357541
368.0,0.135090242
369.0,0.136606239
370.0,0.138662974
371.0,0.138325642
372.0,0.138010033
373.0,0.138691973
374.0,0.141345417
375.0,0.140477095
376.0,0.140737931
377.0,0.142664962
378.0,0.144479958
379.0,0.147696107
380.0,0.15072348
381.0,0.148999625
382.0,0.151334589
383.0,0.153964944
384.0,0.154439778
385.0,0.154890679
386.0,0.156076222
387.0,0.157967023
388.0,0.157247979
389.0,0.157665737
390.0,0.158760675
391.0,0.159785596
392.0,0.160520345
393.0,0.161039714
394.0,0.161325802
395.0,0.162404822
396.0,0.163515803
397.0,0.16455675
398.0,0.165818236
399.0,0.166987307
400.0,0.16815363
401.0,0.169613533
402.0,0.169636084
403.0,0.169608252
404.0,0.170434971
405.0,0.171541039
406.0,0.17191744
407.0,0.171514681
408.0,0.173521002
409.0,0.174469258
410.0,0.17487214
411.0,0.175879253
412.0,0.17658376
413.0,0.177110512
414.0,0.177499716
415.0,0.178063573
416.0,0.17849263
417.0,0.178773407
418.0,0.180026741
419.0,0.180471901
420.0,0.180575385
421.0,0.181526235
422.0,0.182254183
423.0,0.182814893
424.0,0.183196345
425.0,0.18330227
426.0,0.18363188
427.0,0.18426755
428.0,0.18446959
429.0,0.184787226
430.0,0.185155552
431.0,0.18543438
432.0,0.186208766
433.0,0.186840783
434.0,0.186792994
435.0,0.187562851
436.0,0.188275295
437.0,0.188779281
438.0,0.188865924
439.0,0.189200094
440.0,0.189705861
441.0,0.190249055
442.0,0.190865398
443.0,0.191471548
444.0,0.191997012
445.0,0.192383038
446.0,0.19284642
447.0,0.193428269
448.0,0.193687232
449.0,0.19397157
450.0,0.194281669
451.0,0.194625847
452.0,0.195390454
453.0,0.196151715
454.0,0.196522605
455.0,0.196886218
456.0,0.197267854
457.0,0.197675526
458.0,0.197908575
459.0,0.198201787
460.0,0.198551737
461.0,0.198991141
462.0,0.199269646
463.0,0.199593008
464.0,0.200173475
465.0,0.200516594
466.0,0.200815992
467.0,0.20110882
468.0,0.201492912
469.0,0.20170074
470.0,0.201817226
471.0,0.202186596
472.0,0.202548843
