Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:57.618615
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2505.0
Minimum Reflectance,405.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Starkeyite_starkeyi_Crowley
Sample Name,Sulfate_Starkeyite_starkeyi_Crowley
Sample Type,
Viewing Geometry,
filter,wavelength,solar_illuminated_response,response
L7,432.0,0.8883600904,0.8829992521
R1,436.0,0.8989492781,0.8966475116
L6,482.0,0.909907134,0.9098948311
L5,535.0,0.9091721163,0.9091474943
L4,601.0,0.9042626843,0.9042685251
L3,673.0,0.905379106,0.9053673103
L1,739.0,0.9002163193,0.8966815807
L2,753.0,0.8987576505,0.8987494083
R2,754.0,0.8986596201,0.8986517488
R3,803.0,0.9002540028,0.9007663037
R4,864.0,0.9087536547,0.8949021306
R5,904.0,0.8892514387,0.8897459485
R6,934.0,0.881527023,0.8805501477
R7,1009.0,0.8485396482,0.8478959908
filter,wavelength,solar_illuminated_response,response
p0,440.0,0.9081718703,0.9074768583
p5,670.0,0.9054525976,0.9054433593
p6,800.0,0.9003041965,0.9004746102
p7,860.0,0.9152075723,0.8948413864
p8,900.0,0.889761173,0.8900717814
p9,930.0,0.8824407706,0.8813226516
p11,965.0,0.853251276,0.8520113645
p10,1000.0,0.8457809011,0.8450231456
filter,wavelength,solar_illuminated_response,response
coastal_aerosol,443.0,0.9127366961,0.9127479029
blue,482.0,0.9099020273,0.9098643857
green,561.0,0.9069344094,0.9069160381
pan,589.0,0.9059734158,0.905901953
red,655.0,0.904855935,0.9048730647
nir,865.0,0.9056863771,0.8944290883
cirrus,1373.0,0.6484030507,0.6485787558
swir1,1609.0,0.5056287271,0.506685273
swir2,2200.0,0.3219146474,0.3218239844
filter,wavelength,solar_illuminated_response,response
filter2_440nm_34mm,445.0,0.899267769,0.8918009455
bayer_blue,495.0,0.9091050082,0.9088249209
filter1_525nm_34mm,527.0,0.9070336588,0.9056444796
bayer_green,554.0,0.9070567888,0.9068851298
bayer_red,640.0,0.9050028625,0.9049861186
filter4_675nm_34mm,676.0,0.9053469913,0.9053418367
filter3_750nm_34mm,751.0,0.8982190345,0.8981108262
filter3_800nm_100mm,805.0,0.8999186794,0.900616939
filter5_865nm_34mm,867.0,0.8971613007,0.8940342502
filter4_905nm_100mm,908.0,0.8893228653,0.8884017804
filter5_935nm_100mm,937.0,0.878097898,0.8777663317
filter6_1035nm_34mm,1012.0,0.8546282145,0.8547949325
