Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:48.909649
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,CARB_Magnesite_45-63um_EhlmannEtAl2011LPSCinPrep
Sample Name,CARB_Magnesite_45-63um_EhlmannEtAl2011LPSCinPrep
Sample Type,
Viewing Geometry,
Wavelength,Response
395.1,0.742958
397.1,0.743918
399.1,0.744878
401.1,0.746188
403.1,0.747784
405.1,0.749349
407.1,0.750321
409.1,0.751293
411.1,0.752625
412.8,0.754009
415.8,0.756115
418.8,0.757297
421.8,0.759595
424.8,0.762637
427.8,0.763064
430.8,0.763686
433.8,0.76536
436.8,0.766984
439.8,0.768574
442.8,0.770074
445.8,0.771445
448.8,0.772477
451.3,0.773475
453.3,0.774375
455.3,0.775126
457.3,0.77503
459.3,0.774934
461.3,0.775017
463.3,0.775197
465.3,0.775568
467.3,0.77702
469.3,0.778472
471.3,0.779362
473.3,0.77995
475.3,0.780517
477.3,0.780961
479.3,0.781405
481.3,0.78175
483.3,0.782042
485.3,0.782369
487.3,0.782893
489.3,0.783417
491.3,0.783993
493.3,0.784597
495.3,0.78515
497.3,0.785414
499.3,0.785678
501.3,0.786295
503.3,0.787103
505.3,0.787843
507.3,0.788195
509.3,0.788547
511.3,0.788917
513.3,0.789297
515.3,0.789672
517.3,0.79002
519.3,0.790368
521.3,0.790953
523.3,0.791665
525.3,0.792261
527.3,0.792201
529.3,0.792141
531.3,0.792458
533.3,0.792978
535.3,0.793424
537.3,0.793452
539.3,0.79348
541.3,0.793794
543.3,0.794262
545.3,0.794701
547.3,0.794973
549.3,0.795245
551.3,0.795668
553.3,0.796172
555.3,0.79656
557.3,0.796292
559.3,0.796024
561.3,0.796265
563.3,0.796781
565.3,0.797221
567.3,0.797225
569.3,0.797229
571.3,0.79756
573.3,0.798068
575.3,0.798489
577.3,0.798413
579.3,0.798337
581.3,0.798333
583.3,0.798369
585.3,0.798437
587.3,0.798685
589.3,0.798933
591.3,0.799101
593.3,0.799225
595.3,0.79934
597.3,0.799404
599.3,0.799468
601.1,0.799545
602.7,0.799625
604.3,0.799705
605.9,0.799915
607.5,0.800225
609.1,0.800535
610.7,0.800655
612.3,0.800531
613.9,0.800406
615.5,0.80037
617.1,0.80053
618.7,0.80069
620.3,0.800811
621.9,0.800763
623.5,0.800715
625.1,0.800695
626.7,0.801102
628.3,0.801508
629.9,0.801915
631.7,0.801797
633.7,0.801629
635.7,0.801554
637.7,0.80165
639.7,0.801746
641.7,0.80177
643.7,0.801782
645.7,0.801828
647.7,0.801936
649.7,0.802044
651.7,0.802179
653.7,0.802319
655.7,0.802484
657.7,0.802696
659.7,0.802908
661.7,0.803185
663.7,0.803473
665.7,0.80367
667.7,0.803698
670.2,0.803769
673.2,0.804351
676.2,0.80471
679.2,0.804734
682.2,0.805004
685.2,0.805294
688.2,0.804598
691.2,0.804002
694.2,0.803558
697.2,0.803493
700.2,0.803528
702.0,0.803236
704.0,0.802912
706.0,0.802858
708.0,0.803074
710.0,0.80329
712.0,0.802858
714.0,0.802426
716.0,0.80208
718.0,0.80182
720.0,0.80156
722.0,0.801652
724.0,0.801744
726.0,0.801568
728.0,0.801124
730.0,0.80068
732.0,0.800668
734.0,0.800656
736.0,0.800512
738.0,0.800236
740.0,0.79996
742.0,0.799892
744.0,0.799824
746.0,0.799716
748.0,0.799568
750.5,0.799467
753.5,0.799749
756.5,0.799788
759.5,0.799584
762.5,0.799425
765.5,0.799274
768.5,0.799118
771.5,0.799253
774.5,0.799679
777.5,0.79931
781.0,0.798862
785.0,0.79883
789.0,0.799078
793.0,0.798798
797.0,0.798686
801.5,0.798956
806.5,0.798868
811.5,0.798227
816.5,0.798523
822.0,0.798552
828.0,0.797706
835.0,0.79758
843.0,0.796236
851.0,0.795762
859.0,0.795066
871.0,0.79374
883.0,0.792476
894.0,0.792506
904.0,0.792456
914.0,0.792312
924.0,0.791474
933.0,0.792056
941.0,0.7921
949.0,0.792012
957.0,0.791388
964.0,0.791232
970.0,0.79173
976.0,0.792224
982.0,0.792304
988.0,0.7918
994.0,0.790824
1000.0,0.79148
1006.0,0.78996
1012.0,0.790272
1018.0,0.78927
1023.5,0.789887
1028.5,0.790204
1033.5,0.790316
1038.5,0.789847
1043.5,0.789211
1048.5,0.78939
1053.5,0.789883
1058.5,0.78968
1063.5,0.790314
1068.5,0.789607
1073.5,0.789804
1078.5,0.790563
1083.5,0.790273
1088.5,0.790095
1093.5,0.789578
1098.5,0.789637
1103.5,0.789242
1108.5,0.790035
1113.5,0.789763
1118.5,0.789649
1123.5,0.788806
1128.5,0.788564
1133.5,0.788651
1138.5,0.78887
1143.5,0.789492
1148.5,0.789545
1153.5,0.788525
1158.5,0.788134
1163.5,0.788504
1168.5,0.788016
1173.5,0.788041
1178.5,0.787918
1183.5,0.788825
1188.5,0.788252
1193.5,0.787554
1198.5,0.787825
1203.5,0.788494
1208.5,0.787919
1213.5,0.787643
1218.5,0.787152
1223.5,0.787035
1228.5,0.786765
1233.5,0.786546
1238.5,0.787315
1243.5,0.787506
1248.5,0.787391
1253.5,0.787258
1258.5,0.786902
1263.5,0.786364
1268.5,0.786995
1273.5,0.786059
1278.5,0.786434
1283.5,0.785955
1288.5,0.78586
1293.5,0.785854
1298.5,0.785604
1303.5,0.785443
1308.5,0.785347
1313.5,0.785572
1318.5,0.785106
1323.5,0.78486
1328.5,0.784335
1333.5,0.783935
1338.5,0.784245
1343.5,0.784711
1348.5,0.783664
1353.5,0.782285
1358.5,0.782197
1363.5,0.781991
1368.5,0.78199
1373.5,0.780713
1378.5,0.779461
1383.5,0.779485
1388.5,0.779305
1393.5,0.777609
1398.5,0.77659
1403.5,0.774452
1408.5,0.772389
1413.5,0.77166
1418.5,0.770702
1423.5,0.76963
1428.5,0.770023
1433.5,0.768626
1438.5,0.767942
1443.5,0.768184
1448.5,0.767734
1453.5,0.766765
1458.5,0.766065
1463.5,0.766292
1468.5,0.766817
1473.5,0.76655
1478.5,0.766244
1483.5,0.76612
1488.5,0.76574
1493.5,0.765982
1498.5,0.765821
1503.5,0.765967
1508.5,0.7656
1513.5,0.765698
1518.5,0.765466
1523.5,0.765968
1528.5,0.766222
1534.0,0.76585
1540.0,0.76591
1546.0,0.766154
1552.0,0.766074
1558.0,0.766488
1564.0,0.76678
1570.5,0.766273
1577.5,0.766845
1584.5,0.767651
1591.5,0.766728
1598.5,0.767596
1605.5,0.767613
1612.5,0.76774
1619.5,0.767192
1626.5,0.766508
1633.5,0.76592
1640.5,0.766699
1647.5,0.76662
1654.5,0.766073
1661.5,0.765927
1668.5,0.765668
1676.0,0.76582
1684.0,0.765492
1692.0,0.764818
1700.0,0.76577
1708.0,0.764754
1716.0,0.764858
1724.0,0.764354
1732.0,0.762994
1740.0,0.76356
