Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:57.293523
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2600.0
Minimum Reflectance,300.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Melanterite_casf44_RELAB
Sample Name,Sulfate_Melanterite_casf44_RELAB
Sample Type,
Viewing Geometry,
Wavelength,Response
300.0,0.178901
305.0,0.17527
310.0,0.176841
315.0,0.178653
320.0,0.181851
325.0,0.189672
330.0,0.199263
335.0,0.208139
340.0,0.223037
345.0,0.240601
350.0,0.262925
355.0,0.290854
360.0,0.321798
365.0,0.352556
370.0,0.378613
375.0,0.404798
380.0,0.429302
385.0,0.45775
390.0,0.490951
395.0,0.530614
400.0,0.574931
405.0,0.6048
410.0,0.626483
415.0,0.63591
420.0,0.635568
425.0,0.625802
430.0,0.615043
435.0,0.616456
440.0,0.636364
445.0,0.660233
450.0,0.681984
455.0,0.702544
460.0,0.718405
465.0,0.732384
470.0,0.742125
475.0,0.752732
480.0,0.763506
485.0,0.77289
490.0,0.780624
495.0,0.788028
500.0,0.790962
505.0,0.802026
510.0,0.803416
515.0,0.814081
520.0,0.816304
525.0,0.826473
530.0,0.828297
535.0,0.836193
540.0,0.839249
545.0,0.844378
550.0,0.847368
555.0,0.851465
560.0,0.853912
565.0,0.855952
570.0,0.858564
575.0,0.858949
580.0,0.860235
585.0,0.859485
590.0,0.85873
595.0,0.85765
600.0,0.856359
605.0,0.853198
610.0,0.851071
615.0,0.848159
620.0,0.843181
625.0,0.840195
630.0,0.83521
635.0,0.830246
640.0,0.825039
645.0,0.821227
650.0,0.816453
655.0,0.810286
660.0,0.808024
665.0,0.801651
670.0,0.796328
675.0,0.791638
680.0,0.788082
685.0,0.783076
690.0,0.779829
695.0,0.774396
700.0,0.76939
705.0,0.766527
710.0,0.761303
715.0,0.759151
720.0,0.752782
725.0,0.748173
730.0,0.739572
735.0,0.738905
740.0,0.731583
745.0,0.728372
750.0,0.72112
755.0,0.715183
760.0,0.70968
765.0,0.702211
770.0,0.696777
775.0,0.688653
780.0,0.682872
785.0,0.673722
790.0,0.666457
795.0,0.657901
800.0,0.653315
805.0,0.642345
810.0,0.635424
815.0,0.628342
820.0,0.623065
