Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:54.419317
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,3000.08
Minimum Reflectance,300.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Ferricopiapite_lasf39a_RELAB
Sample Name,Sulfate_Ferricopiapite_lasf39a_RELAB
Sample Type,
Viewing Geometry,
Wavelength,Response
300.0,0.041778
305.0,0.035517
310.0,0.0306
315.0,0.027212
320.0,0.025221
325.0,0.02493
330.0,0.022879
335.0,0.022041
340.0,0.021552
345.0,0.021043
350.0,0.021122
355.0,0.022876
360.0,0.025731
365.0,0.030663
370.0,0.037643
375.0,0.046023
380.0,0.055012
385.0,0.065402
390.0,0.08311
395.0,0.109291
400.0,0.140583
405.0,0.161304
410.0,0.16594
415.0,0.157004
420.0,0.139542
425.0,0.121788
430.0,0.10602
435.0,0.117913
440.0,0.143396
445.0,0.17473
450.0,0.20717
455.0,0.238733
460.0,0.269324
465.0,0.299768
470.0,0.329336
475.0,0.361624
480.0,0.386159
485.0,0.415858
490.0,0.434415
495.0,0.457418
500.0,0.470818
505.0,0.486201
510.0,0.497562
515.0,0.50755
520.0,0.517309
525.0,0.526785
530.0,0.536209
535.0,0.544874
540.0,0.554369
545.0,0.564431
550.0,0.573656
555.0,0.582658
560.0,0.593872
565.0,0.60248
570.0,0.612828
575.0,0.619895
580.0,0.629264
585.0,0.635284
590.0,0.642157
595.0,0.647708
600.0,0.654358
605.0,0.658712
610.0,0.662582
615.0,0.667824
620.0,0.672589
625.0,0.677957
630.0,0.679375
635.0,0.686643
640.0,0.68907
645.0,0.695081
650.0,0.698194
655.0,0.703691
660.0,0.706673
665.0,0.71195
670.0,0.714869
675.0,0.718718
680.0,0.721281
685.0,0.720845
690.0,0.721787
695.0,0.720393
700.0,0.721523
705.0,0.717613
710.0,0.715491
715.0,0.709871
720.0,0.706853
725.0,0.700782
730.0,0.693651
735.0,0.687665
740.0,0.680843
745.0,0.67319
750.0,0.666979
755.0,0.658517
760.0,0.649422
765.0,0.643431
770.0,0.634031
775.0,0.627966
780.0,0.618584
785.0,0.612032
790.0,0.603127
795.0,0.598138
800.0,0.591617
805.0,0.581399
810.0,0.578356
815.0,0.571159
820.0,0.565724
825.0,0.560527
830.0,0.556779
835.0,0.552252
840.0,0.550206
845.0,0.544485
850.0,0.544001
855.0,0.539281
860.0,0.538219
865.0,0.53967
870.0,0.535872
875.0,0.535509
880.0,0.535865
885.0,0.535045
890.0,0.537078
