Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:50.266638
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2976.0
Minimum Reflectance,242.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Oxide_Magnetite_hs195.13178_USGS
Sample Name,Oxide_Magnetite_hs195.13178_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
242.1,0.052183
248.1,0.053225
253.6,0.05121
258.6,0.052689
263.6,0.055728
268.6,0.056925
273.1,0.058461
277.1,0.057303
281.1,0.058441
285.1,0.056516
289.1,0.057553
293.1,0.05823
297.1,0.056956
301.1,0.055914
305.1,0.06034
309.1,0.056816
313.1,0.059071
317.1,0.058899
321.1,0.059831
325.1,0.059168
329.1,0.061599
333.1,0.060106
337.1,0.057377
341.1,0.059934
345.1,0.060848
349.1,0.059582
353.1,0.061668
357.1,0.061655
360.6,0.061755
363.6,0.061878
366.6,0.060654
369.6,0.06149
372.6,0.061016
375.6,0.060906
378.6,0.061047
381.1,0.062035
383.1,0.061548
385.1,0.062131
387.1,0.060974
389.1,0.061021
391.1,0.061359
393.1,0.0609
395.1,0.061729
397.1,0.060996
399.1,0.061215
401.1,0.061086
403.1,0.060432
405.1,0.060181
407.1,0.06093
409.1,0.060133
411.1,0.060284
412.8,0.060266
415.8,0.060995
418.8,0.059822
421.8,0.06042
424.8,0.05925
427.8,0.059429
430.8,0.059268
433.8,0.059208
436.8,0.059564
439.8,0.059048
442.8,0.059041
445.8,0.058424
448.8,0.058403
451.3,0.058936
453.3,0.059318
455.3,0.057998
457.3,0.057695
459.3,0.057375
461.3,0.058581
463.3,0.058003
465.3,0.057875
467.3,0.057233
469.3,0.057909
471.3,0.058118
473.3,0.058005
475.3,0.057443
477.3,0.05828
479.3,0.057712
481.3,0.05808
483.3,0.057769
485.3,0.05783
487.3,0.0582
489.3,0.05829
491.3,0.05801
493.3,0.057663
495.3,0.057514
497.3,0.057746
499.3,0.057781
501.3,0.058037
503.3,0.057377
505.3,0.058032
507.3,0.05668
509.3,0.058215
511.3,0.057557
513.3,0.058459
515.3,0.057488
517.3,0.058182
519.3,0.057105
521.3,0.057661
523.3,0.057529
525.3,0.058285
527.3,0.057074
529.3,0.05756
531.3,0.056848
533.3,0.057409
535.3,0.057536
537.3,0.057994
539.3,0.05726
541.3,0.057013
543.3,0.056819
545.3,0.058448
547.3,0.057657
549.3,0.05763
551.3,0.057475
553.3,0.057519
555.3,0.05735
557.3,0.056918
559.3,0.058289
561.3,0.057427
563.3,0.057483
565.3,0.058579
567.3,0.058513
569.3,0.058026
571.3,0.057558
573.3,0.057678
575.3,0.057543
577.3,0.058397
579.3,0.058154
581.3,0.058478
583.3,0.05816
585.3,0.058492
587.3,0.057985
589.3,0.059362
591.3,0.058417
593.3,0.059246
595.3,0.058116
597.3,0.058318
599.3,0.05927
601.1,0.058312
602.7,0.059292
604.3,0.058444
605.9,0.058524
607.5,0.058029
609.1,0.057712
610.7,0.057527
612.3,0.05787
613.9,0.058553
615.5,0.057804
617.1,0.058598
618.7,0.058228
620.3,0.057834
621.9,0.058024
623.5,0.058012
625.1,0.058416
626.7,0.057938
628.3,0.057979
629.9,0.058275
631.7,0.058067
633.7,0.058166
635.7,0.057709
637.7,0.058064
639.7,0.05796
641.7,0.058776
643.7,0.057868
645.7,0.057674
647.7,0.058093
649.7,0.057134
651.7,0.058532
653.7,0.058653
655.7,0.058202
657.7,0.058167
659.7,0.058021
661.7,0.058495
663.7,0.058481
665.7,0.058582
667.7,0.057485
670.2,0.058099
673.2,0.058318
676.2,0.057575
679.2,0.057804
682.2,0.05817
685.2,0.058145
688.2,0.058091
691.2,0.0575
694.2,0.058312
697.2,0.057476
700.2,0.058239
702.0,0.056485
704.0,0.058322
706.0,0.057464
708.0,0.057472
710.0,0.057456
712.0,0.05685
714.0,0.057451
716.0,0.057102
718.0,0.057075
720.0,0.057324
722.0,0.056928
724.0,0.057094
726.0,0.056827
728.0,0.05659
730.0,0.057208
732.0,0.056152
734.0,0.056763
736.0,0.056128
738.0,0.056246
740.0,0.056352
742.0,0.056031
744.0,0.056692
746.0,0.055903
748.0,0.055763
750.5,0.055772
753.5,0.055965
756.5,0.055191
759.5,0.055316
762.5,0.055013
765.5,0.054973
768.5,0.055186
771.5,0.055238
774.5,0.05431
777.5,0.055031
781.0,0.054229
785.0,0.05448
789.0,0.054632
793.0,0.054009
797.0,0.053905
801.5,0.053528
806.5,0.054142
811.5,0.053065
816.5,0.052947
822.0,0.052773
828.0,0.051693
835.0,0.052016
843.0,0.051077
851.0,0.052089
859.0,0.053034
871.0,0.049726
883.0,0.051148
894.0,0.050472
904.0,0.049617
914.0,0.047131
924.0,0.048667
933.0,0.047961
941.0,0.047137
949.0,0.046405
957.0,0.046483
964.0,0.045169
970.0,0.047171
976.0,0.045931
982.0,0.045703
988.0,0.045221
994.0,0.045337
1000.0,0.04462
1006.0,0.046236
1012.0,0.044857
1018.0,0.04337
1023.5,0.044355
1028.5,0.043095
1033.5,0.046038
1038.5,0.044603
1043.5,0.044788
1048.5,0.043282
