Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:52.748195
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,4100.07
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,FELD_Plagioclase LAPL38
Sample Name,FELD_Plagioclase LAPL38
Sample Type,
Viewing Geometry,
Wavelength,Response
350.0,0.693646
352.5,0.696787
355.0,0.699929
357.5,0.703705
360.0,0.707482
362.5,0.710105
365.0,0.712728
367.5,0.715747
370.0,0.718765
372.5,0.721802
375.0,0.72484
377.5,0.727234
380.0,0.729628
382.5,0.731938
385.0,0.734249
387.5,0.736594
390.0,0.738939
392.5,0.740809
395.0,0.742679
397.5,0.744479
400.0,0.746278
402.5,0.746279
405.0,0.746281
407.5,0.748406
410.0,0.75053
412.5,0.751138
415.0,0.751746
417.5,0.753596
420.0,0.755446
422.5,0.756649
425.0,0.757851
427.5,0.759495
430.0,0.76114
432.5,0.762131
435.0,0.763123
437.5,0.764405
440.0,0.765687
442.5,0.766549
445.0,0.767412
447.5,0.768325
450.0,0.769238
452.5,0.769989
455.0,0.77074
457.5,0.771292
460.0,0.771844
462.5,0.772987
465.0,0.77413
467.5,0.77415
470.0,0.774169
472.5,0.774892
475.0,0.775615
477.5,0.775466
480.0,0.775317
482.5,0.776576
485.0,0.777834
487.5,0.777418
490.0,0.777001
492.5,0.777607
495.0,0.778213
497.5,0.778565
500.0,0.778916
502.5,0.779028
505.0,0.77914
507.5,0.7793
510.0,0.77946
512.5,0.780109
515.0,0.780757
517.5,0.780814
520.0,0.780871
522.5,0.781174
525.0,0.781478
527.5,0.7815
530.0,0.781523
532.5,0.781776
535.0,0.782028
537.5,0.782081
540.0,0.782133
542.5,0.782558
545.0,0.782983
547.5,0.782707
550.0,0.782431
552.5,0.783333
555.0,0.784235
557.5,0.784433
560.0,0.78463
562.5,0.784629
565.0,0.784628
567.5,0.785074
570.0,0.785521
572.5,0.786075
575.0,0.786629
577.5,0.786716
580.0,0.786803
582.5,0.786767
585.0,0.786731
587.5,0.786977
590.0,0.787223
592.5,0.78758
595.0,0.787938
597.5,0.787979
600.0,0.78802
602.5,0.788679
605.0,0.789339
607.5,0.789259
610.0,0.789179
612.5,0.788859
615.0,0.788538
617.5,0.788839
620.0,0.789141
622.5,0.78919
625.0,0.789239
627.5,0.789528
630.0,0.789818
632.5,0.789353
635.0,0.788889
637.5,0.788635
640.0,0.78838
642.5,0.788768
645.0,0.789155
647.5,0.789761
