Composition,
1654.5,0.781892
1661.5,0.773679
1668.5,0.782836
1676.0,0.77572
1684.0,0.785435
1692.0,0.786235
1700.0,0.779945
1708.0,0.780574
1716.0,0.774416
1724.0,0.77592
1732.0,0.781515
1740.0,0.7764
1748.0,0.773686
1756.0,0.769297
1764.0,0.765965
1772.0,0.759546
1780.0,0.762725
1788.0,0.767471
1796.0,0.753704
1805.0,0.753154
1815.0,0.747602
1825.0,0.752745
1835.0,0.759187
1845.0,0.749098
1855.0,0.740399
1865.0,0.73703
1875.0,0.717821
1885.0,0.693841
1895.0,0.644108
1905.0,0.613376
1915.0,0.586614
1925.0,0.588832
1935.0,0.590064
1945.0,0.581174
1955.0,0.565967
1965.0,0.562758
1975.0,0.556207
1985.0,0.565758
1995.0,0.571992
2005.0,0.573241
2015.0,0.582933
2025.0,0.592226
2035.0,0.601221
2045.0,0.626414
2055.0,0.651989
2065.0,0.663048
2075.0,0.64612
2085.0,0.6249
2095.0,0.603441
2105.0,0.595331
2115.0,0.58006
2125.0,0.586545
2135.0,0.567621
2145.0,0.594455
2155.0,0.625189
2165.0,0.637913
2175.0,0.641026
2185.0,0.644538
2195.0,0.644295
2205.0,0.630268
2215.0,0.617173
2225.0,0.593435
2235.0,0.513625
2245.0,0.444978
2255.0,0.441552
2265.0,0.390209
2275.0,0.338555
2285.0,0.331846
2295.0,0.278252
2305.0,0.276008
2315.0,0.208439
2325.0,0.184096
2335.0,0.1951
2345.0,0.256422
2355.0,0.333232
2365.0,0.33206
2375.0,0.299447
2386.0,0.290163
2400.0,0.2792
2418.0,0.279776
2440.0,0.266368
2466.0,0.278336
2496.0,0.223409
2528.0,0.216358
2560.0,0.228404
