Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:48.122757
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Phyllo_Kaolinite_KGa-1wxyl_USGS
Sample Name,Phyllo_Kaolinite_KGa-1wxyl_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
1552.0,0.958855
1558.0,0.963235
1564.0,0.961428
1570.5,0.962151
1577.5,0.960786
1584.5,0.96053
1591.5,0.96422
1598.5,0.963923
1605.5,0.962919
1612.5,0.966532
1619.5,0.962919
1626.5,0.962074
1633.5,0.959584
1640.5,0.960576
1647.5,0.961338
1654.5,0.961174
1661.5,0.961013
1668.5,0.954584
1676.0,0.955325
1684.0,0.955689
1692.0,0.956933
1700.0,0.952663
1708.0,0.954466
1716.0,0.950888
1724.0,0.949007
1732.0,0.943228
1740.0,0.940398
1748.0,0.938673
1756.0,0.941539
1764.0,0.935611
1772.0,0.931803
1780.0,0.921979
1788.0,0.916909
1796.0,0.912166
1805.0,0.906957
1815.0,0.903155
1825.0,0.899203
1835.0,0.90741
1845.0,0.902012
1855.0,0.913901
1865.0,0.91423
1875.0,0.905825
1885.0,0.893169
1895.0,0.882286
1905.0,0.872468
1915.0,0.859445
1925.0,0.859155
1935.0,0.859447
1945.0,0.854894
1955.0,0.859625
1965.0,0.86105
1975.0,0.863734
1985.0,0.859571
1995.0,0.859354
2005.0,0.856175
2015.0,0.854305
2025.0,0.847621
2035.0,0.841923
2045.0,0.835761
2055.0,0.830632
2065.0,0.817541
2075.0,0.805133
2085.0,0.79017
2095.0,0.779924
2105.0,0.77498
2115.0,0.746757
2125.0,0.738097
2135.0,0.711123
2145.0,0.641937
2155.0,0.568392
2165.0,0.543191
2175.0,0.556519
2185.0,0.553307
2195.0,0.533278
2205.0,0.462568
2215.0,0.538442
2225.0,0.650941
2235.0,0.666135
2245.0,0.659855
2255.0,0.658
2265.0,0.648682
2275.0,0.630518
2285.0,0.618056
2295.0,0.596321
2305.0,0.586391
2315.0,0.562926
2325.0,0.563088
2335.0,0.570907
2345.0,0.558312
2355.0,0.540038
2365.0,0.540789
2375.0,0.518508
2386.0,0.508625
2400.0,0.527376
2418.0,0.523807
2440.0,0.488923
2466.0,0.457413
2496.0,0.424083
2528.0,0.407944
2560.0,0.392452
