Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:55.409917
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2688.0
Minimum Reflectance,301.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Schwertmannite_BZ93-1_USGS
Sample Name,Sulfate_Schwertmannite_BZ93-1_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
1423.5,0.539109
1428.5,0.534467
1433.5,0.531504
1438.5,0.529537
1443.5,0.530448
1448.5,0.528292
1453.5,0.528586
1458.5,0.52982
1463.5,0.531004
1468.5,0.532774
1473.5,0.533171
1478.5,0.535395
1483.5,0.539749
1488.5,0.543683
1493.5,0.544788
1498.5,0.547468
1503.5,0.551346
1508.5,0.554244
1513.5,0.555753
1518.5,0.560792
1523.5,0.564094
1528.5,0.564948
1534.0,0.567293
1540.0,0.569912
1546.0,0.573044
1552.0,0.57541
1558.0,0.577754
1564.0,0.579394
1570.5,0.579835
1577.5,0.581595
1584.5,0.582405
1591.5,0.585198
1598.5,0.586457
1605.5,0.586535
1612.5,0.58765
1619.5,0.587444
1626.5,0.587072
1633.5,0.587357
1640.5,0.588025
1647.5,0.587269
1654.5,0.586446
1661.5,0.586147
1668.5,0.584486
1676.0,0.582619
1684.0,0.579895
1692.0,0.577387
1700.0,0.577211
1708.0,0.574135
1716.0,0.572325
1724.0,0.570581
1732.0,0.568437
1740.0,0.566336
1748.0,0.566072
1756.0,0.561839
1764.0,0.560145
1772.0,0.559728
1780.0,0.557753
1788.0,0.560347
1796.0,0.55618
1805.0,0.556537
1815.0,0.555068
1825.0,0.554535
1835.0,0.554866
1845.0,0.55487
1855.0,0.550996
1865.0,0.544784
1875.0,0.53046
1885.0,0.503007
1895.0,0.474315
1905.0,0.442179
1915.0,0.414844
1925.0,0.39679
1935.0,0.388869
1945.0,0.385044
1955.0,0.388649
1965.0,0.394111
1975.0,0.40174
1985.0,0.407353
1995.0,0.418109
2005.0,0.42441
2015.0,0.429866
2025.0,0.434323
2035.0,0.440271
2045.0,0.443822
2055.0,0.448212
2065.0,0.452417
2075.0,0.452074
2085.0,0.455548
2095.0,0.458112
2105.0,0.457803
2115.0,0.460608
2125.0,0.46269
2135.0,0.466113
2145.0,0.463869
2155.0,0.464491
2165.0,0.462762
2175.0,0.45975
2185.0,0.457826
2195.0,0.45333
2205.0,0.456864
2215.0,0.449294
2225.0,0.441731
2235.0,0.438908
2245.0,0.428999
2255.0,0.425732
2265.0,0.422421
2275.0,0.418131
2285.0,0.408652
2295.0,0.411169
2305.0,0.395292
2315.0,0.395364
2325.0,0.394714
2335.0,0.388157
2345.0,0.383758
2355.0,0.376503
2365.0,0.372572
2375.0,0.373228
2386.0,0.361229
2400.0,0.355037
2418.0,0.343556
2440.0,0.331518
2466.0,0.316394
2496.0,0.302304
2528.0,0.292479
2560.0,0.290449
2592.0,0.284906
2624.0,0.26686
2656.0,0.243682
2688.0,0.188064
