Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:51.713785
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,365.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Amph_JSC1_Johnson
Sample Name,Amph_JSC1_Johnson
Sample Type,
Viewing Geometry,
Wavelength,Response
1174.0,0.425175
1175.0,0.425253
1176.0,0.425313
1177.0,0.425379
1178.0,0.425484
1179.0,0.425595
1180.0,0.425688
1181.0,0.42577
1182.0,0.425841
1183.0,0.425923
1184.0,0.426027
1185.0,0.426117
1186.0,0.426177
1187.0,0.426241
1188.0,0.426303
1189.0,0.426348
1190.0,0.426396
1191.0,0.426467
1192.0,0.426532
1193.0,0.426595
1194.0,0.42669
1195.0,0.426802
1196.0,0.426888
1197.0,0.426944
1198.0,0.427007
1199.0,0.427046
1200.0,0.427098
1201.0,0.427208
1202.0,0.427301
1203.0,0.427352
1204.0,0.427399
1205.0,0.427436
1206.0,0.427475
1207.0,0.427526
1208.0,0.42758
1209.0,0.42769
1210.0,0.427819
1211.0,0.427907
1212.0,0.427989
1213.0,0.428048
1214.0,0.428084
1215.0,0.428144
1216.0,0.428222
1217.0,0.428295
1218.0,0.428391
1219.0,0.428488
1220.0,0.428573
1221.0,0.428658
1222.0,0.42868
1223.0,0.428704
1224.0,0.428762
1225.0,0.428822
1226.0,0.428894
1227.0,0.428954
1228.0,0.428975
1229.0,0.429
1230.0,0.429053
1231.0,0.429102
1232.0,0.429155
1233.0,0.429221
1234.0,0.429301
1235.0,0.429375
1236.0,0.429436
1237.0,0.429491
1238.0,0.42952
1239.0,0.429529
1240.0,0.429552
1241.0,0.429577
1242.0,0.429617
1243.0,0.429691
1244.0,0.429752
1245.0,0.429794
1246.0,0.429838
1247.0,0.429853
1248.0,0.429858
1249.0,0.429884
1250.0,0.429918
1251.0,0.429958
1252.0,0.429996
1253.0,0.430037
1254.0,0.430081
1255.0,0.430107
1256.0,0.430125
1257.0,0.430177
1258.0,0.430243
1259.0,0.430285
1260.0,0.43032
1261.0,0.430367
1262.0,0.430428
1263.0,0.430494
1264.0,0.430542
1265.0,0.43058
1266.0,0.430617
1267.0,0.43065
1268.0,0.430684
1269.0,0.430717
1270.0,0.430729
1271.0,0.430748
1272.0,0.430785
1273.0,0.430816
1274.0,0.430821
1275.0,0.430824
1276.0,0.430811
1277.0,0.430796
1278.0,0.430811
1279.0,0.430838
1280.0,0.430847
1281.0,0.430858
1282.0,0.430901
1283.0,0.430933
1284.0,0.430928
1285.0,0.430923
1286.0,0.430931
1287.0,0.430937
1288.0,0.430964
1289.0,0.431002
1290.0,0.43101
1291.0,0.431001
1292.0,0.431005
1293.0,0.431016
1294.0,0.431045
1295.0,0.431088
1296.0,0.431123
1297.0,0.431155
1298.0,0.43118
1299.0,0.4312
1300.0,0.431222
1301.0,0.431184
1302.0,0.431144
1303.0,0.431206
1304.0,0.431282
1305.0,0.431277
1306.0,0.431257
1307.0,0.431304
1308.0,0.431366
1309.0,0.431378
1310.0,0.431361
1311.0,0.431359
1312.0,0.431377
1313.0,0.43139
1314.0,0.431408
1315.0,0.43143
1316.0,0.431428
1317.0,0.431416
1318.0,0.431392
1319.0,0.431369
1320.0,0.431368
1321.0,0.431359
1322.0,0.431333
1323.0,0.431318
1324.0,0.431344
1325.0,0.431364
1326.0,0.431325
1327.0,0.431285
1328.0,0.431274
1329.0,0.431268
1330.0,0.431287
1331.0,0.431305
1332.0,0.431266
1333.0,0.431224
1334.0,0.431219
1335.0,0.431218
1336.0,0.431206
1337.0,0.431184
1338.0,0.431151
1339.0,0.431118
1340.0,0.431077
1341.0,0.431034
1342.0,0.430984
1343.0,0.430924
1344.0,0.430846
1345.0,0.430745
1346.0,0.430625
1347.0,0.430504
1348.0,0.430363
1349.0,0.430192
1350.0,0.430017
1351.0,0.429799
1352.0,0.429585
1353.0,0.429392
1354.0,0.429196
1355.0,0.428961
1356.0,0.428731
1357.0,0.428549
1358.0,0.428364
1359.0,0.428145
1360.0,0.427933
1361.0,0.427822
1362.0,0.427721
1363.0,0.427622
1364.0,0.427525
1365.0,0.427443
1366.0,0.427363
1367.0,0.427288
1368.0,0.427223
1369.0,0.427138
1370.0,0.427044
1371.0,0.42692
1372.0,0.426773
1373.0,0.426573
1374.0,0.426357
1375.0,0.42613
1376.0,0.425881
1377.0,0.425647
1378.0,0.425419
1379.0,0.425176
1380.0,0.424926
1381.0,0.424711
1382.0,0.424557
1383.0,0.424423
1384.0,0.424309
1385.0,0.4242
1386.0,0.424131
1387.0,0.424053
1388.0,0.423932
1389.0,0.423804
1390.0,0.42365
1391.0,0.423494
1392.0,0.423308
1393.0,0.423119
1394.0,0.422922
1395.0,0.422727
1396.0,0.42256
1397.0,0.422397
1398.0,0.422267
1399.0,0.422144
1400.0,0.421991
1401.0,0.421827
1402.0,0.421699
1403.0,0.421581
1404.0,0.421494
1405.0,0.421422
1406.0,0.421379
1407.0,0.421344
1408.0,0.421299
1409.0,0.421241
1410.0,0.421203
1411.0,0.42118
1412.0,0.421167
1413.0,0.421163
1414.0,0.421195
1415.0,0.421275
1416.0,0.421354
1417.0,0.42141
1418.0,0.421489
1419.0,0.421608
1420.0,0.421728
1421.0,0.421842
1422.0,0.421953
1423.0,0.422064
1424.0,0.422179
1425.0,0.422322
1426.0,0.422452
1427.0,0.422541
1428.0,0.422648
1429.0,0.422818
1430.0,0.422988
1431.0,0.423159
1432.0,0.423325
1433.0,0.423508
1434.0,0.423698
1435.0,0.423903
1436.0,0.424102
1437.0,0.424306
1438.0,0.42451
1439.0,0.424701
1440.0,0.424893
1441.0,0.425047
1442.0,0.425192
1443.0,0.425352
1444.0,0.425517
