Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:49.642447
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2976.0
Minimum Reflectance,221.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Oxide_Maghemite_gds81.13124_USGS
Sample Name,Oxide_Maghemite_gds81.13124_USGS
Sample Type,
Viewing Geometry,
filter,wavelength,solar_illuminated_response,response
L7,432.0,0.0147105554,0.0144971297
R1,436.0,0.0147838994,0.0145803796
L6,482.0,0.0183597095,0.0184672855
L5,535.0,0.0332846601,0.0329889336
L4,601.0,0.0854297432,0.0854114419
L3,673.0,0.1569243289,0.1571647475
L1,739.0,0.1675642683,0.1871326913
L2,753.0,0.2482083613,0.2482170022
R2,754.0,0.2487117496,0.2487546256
R3,803.0,0.261492146,0.2594716592
R4,864.0,0.2547628744,0.2507381239
R5,904.0,0.2443405448,0.2440268038
R6,934.0,0.2399748928,0.239916555
R7,1009.0,0.2400321076,0.2398769214
filter,wavelength,solar_illuminated_response,response
p0,440.0,0.0149876296,0.0147438963
p5,670.0,0.1537913225,0.1542078862
p6,800.0,0.2609996221,0.2593313026
p7,860.0,0.2586715126,0.251851635
p8,900.0,0.2447334024,0.2444995738
p9,930.0,0.2405568631,0.240252775
p11,965.0,0.2387534188,0.2381590593
p10,1000.0,0.2395125134,0.2395263611
filter,wavelength,solar_illuminated_response,response
coastal_aerosol,443.0,0.0150389005,0.0149552895
blue,482.0,0.018892744,0.0188849686
green,561.0,0.0483734493,0.0484524794
pan,589.0,0.0774615802,0.0803940716
red,655.0,0.1375223458,0.1377843388
nir,865.0,0.2545188848,0.250788948
cirrus,1373.0,0.2538522336,0.2536256435
swir1,1609.0,0.2520938166,0.2518324398
swir2,2200.0,0.3123317233,0.3138804972
filter,wavelength,solar_illuminated_response,response
filter2_440nm_34mm,445.0,0.0317453659,0.0426738624
bayer_blue,495.0,0.0246796468,0.0262189253
filter1_525nm_34mm,527.0,0.0320765952,0.0348977321
bayer_green,554.0,0.0461887,0.0478350919
bayer_red,640.0,0.1188498442,0.1208698931
filter4_675nm_34mm,676.0,0.160870855,0.1610503513
filter3_750nm_34mm,751.0,0.2462536004,0.2464739766
filter3_800nm_100mm,805.0,0.2604455401,0.2587752758
filter5_865nm_34mm,867.0,0.2489603186,0.2490173414
filter4_905nm_100mm,908.0,0.2426718905,0.2425846129
filter5_935nm_100mm,937.0,0.2367295415,0.2383511765
filter6_1035nm_34mm,1012.0,0.2381004204,0.239774888
filter,wavelength,solar_illuminated_response,response
L6,442.0,0.015014705,0.0147995634
L0B,482.0,0.0198541094,0.0199168049
L5,528.0,0.0299545732,0.0298383249
L0G,544.0,0.0406740826,0.0413942414
L4,605.0,0.0881091648,0.0880697647
L0R,630.0,0.1134780677,0.115537483
L3,677.0,0.1624798009,0.1625252123
L2,754.0,0.2482944131,0.2483365295
L1,800.0,0.2606795242,0.2587840554
R2,866.0,0.2522110795,0.2498109128
R3,910.0,0.2431782932,0.2424937338
R4,939.0,0.2374799518,0.2382893863
R5,978.0,0.2376623003,0.2371832676
R6,1022.0,0.2390967172,0.2402615508
filter,wavelength,solar_illuminated_response,response
bg,501.6761135725,0.0283816568,0.029876228
red,685.7899115028,0.1571010869,0.1688206573
nir,878.2928523721,0.2520255442,0.2495379349
