Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:48.227235
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2560.0
Minimum Reflectance,395.1
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Phyllo_Glauconite_HS313.3B_USGS
Sample Name,Phyllo_Glauconite_HS313.3B_USGS
Sample Type,
Viewing Geometry,
Wavelength,Response
395.1,0.105918
397.1,0.104945
399.1,0.10713
401.1,0.107528
403.1,0.10838
405.1,0.109154
407.1,0.109358
409.1,0.112061
411.1,0.112558
412.8,0.111021
415.8,0.112351
418.8,0.114911
421.8,0.116802
424.8,0.116335
427.8,0.119409
430.8,0.121066
433.8,0.119573
436.8,0.123489
439.8,0.124343
442.8,0.123904
445.8,0.124498
448.8,0.125352
451.3,0.127709
453.3,0.125193
455.3,0.128003
457.3,0.128845
459.3,0.131681
461.3,0.131774
463.3,0.13278
465.3,0.135149
467.3,0.136115
469.3,0.136465
471.3,0.138277
473.3,0.139767
475.3,0.141082
477.3,0.142923
479.3,0.143932
481.3,0.145089
483.3,0.146642
485.3,0.147037
487.3,0.14839
489.3,0.149394
491.3,0.149587
493.3,0.151246
495.3,0.151057
497.3,0.151881
499.3,0.154924
501.3,0.154602
503.3,0.154609
505.3,0.157515
507.3,0.15633
509.3,0.157459
511.3,0.159252
513.3,0.159517
515.3,0.1605
517.3,0.160967
519.3,0.163408
521.3,0.163888
523.3,0.162859
525.3,0.16361
527.3,0.165677
529.3,0.165358
531.3,0.166412
533.3,0.165038
535.3,0.16615
537.3,0.166053
539.3,0.167141
541.3,0.167938
543.3,0.167558
545.3,0.169408
547.3,0.169493
549.3,0.170352
551.3,0.170368
553.3,0.17052
555.3,0.17007
557.3,0.168732
559.3,0.16912
561.3,0.168469
563.3,0.168065
565.3,0.166466
567.3,0.168471
569.3,0.168285
571.3,0.168883
573.3,0.168625
575.3,0.166336
577.3,0.164442
579.3,0.163116
581.3,0.163435
583.3,0.162388
585.3,0.161641
587.3,0.158688
589.3,0.160657
591.3,0.160681
593.3,0.159493
595.3,0.157474
597.3,0.155729
599.3,0.154196
601.1,0.155521
602.7,0.153863
604.3,0.149324
605.9,0.153255
607.5,0.146867
609.1,0.151297
610.7,0.151611
612.3,0.148097
613.9,0.148928
615.5,0.147286
617.1,0.147981
618.7,0.148314
620.3,0.145629
621.9,0.146752
623.5,0.142648
625.1,0.14443
626.7,0.143188
628.3,0.143496
629.9,0.140028
631.7,0.140796
633.7,0.13894
635.7,0.138944
637.7,0.136694
639.7,0.138098
641.7,0.139351
643.7,0.135131
645.7,0.135552
647.7,0.133702
649.7,0.133934
651.7,0.132373
653.7,0.131456
655.7,0.130428
657.7,0.129639
659.7,0.130495
661.7,0.128535
663.7,0.12865
665.7,0.129233
667.7,0.126324
670.2,0.126748
673.2,0.122521
676.2,0.124076
679.2,0.123455
682.2,0.122202
685.2,0.121925
688.2,0.1203
691.2,0.120609
694.2,0.118175
697.2,0.115586
700.2,0.117317
702.0,0.115311
704.0,0.114781
706.0,0.114583
708.0,0.114355
710.0,0.113725
712.0,0.114237
714.0,0.112546
716.0,0.113072
718.0,0.111942
720.0,0.112684
722.0,0.110927
724.0,0.110526
726.0,0.11144
728.0,0.1112
730.0,0.108739
732.0,0.109643
734.0,0.108819
736.0,0.109666
738.0,0.110345
740.0,0.108999
742.0,0.108698
744.0,0.107933
746.0,0.108538
748.0,0.106736
750.5,0.105476
753.5,0.106179
756.5,0.106501
759.5,0.106795
762.5,0.10653
765.5,0.106321
768.5,0.106222
771.5,0.106443
774.5,0.107496
777.5,0.106275
781.0,0.105319
785.0,0.108197
789.0,0.10548
793.0,0.106958
797.0,0.105493
801.5,0.10711
806.5,0.107598
811.5,0.108448
816.5,0.107272
822.0,0.107126
828.0,0.10551
835.0,0.109335
843.0,0.109335
851.0,0.106728
859.0,0.108383
871.0,0.104228
883.0,0.101747
894.0,0.100515
904.0,0.101825
914.0,0.100748
924.0,0.09943
933.0,0.099229
941.0,0.096241
949.0,0.096912
957.0,0.094049
964.0,0.096303
970.0,0.094715
976.0,0.097738
982.0,0.09277
988.0,0.089986
994.0,0.091241
1000.0,0.093181
1006.0,0.09459
1012.0,0.091961
1018.0,0.092011
1023.5,0.091094
1028.5,0.090227
1033.5,0.091142
1038.5,0.08949
1043.5,0.09242
1048.5,0.090239
1053.5,0.090977
1058.5,0.089047
1063.5,0.090236
1068.5,0.090593
1073.5,0.08914
1078.5,0.088619
1083.5,0.088141
1088.5,0.087897
1093.5,0.088056
1098.5,0.087594
1103.5,0.088812
1108.5,0.087738
1113.5,0.088308
1118.5,0.088115
1123.5,0.089166
1128.5,0.088614
1133.5,0.087269
1138.5,0.08819
1143.5,0.088501
1148.5,0.088312
1153.5,0.088932
1158.5,0.089108
1163.5,0.090161
