Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:59.866140
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2505.0
Minimum Reflectance,405.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Chloride_Sinjarite_Crowley
Sample Name,Chloride_Sinjarite_Crowley
Sample Type,
Viewing Geometry,
filter,wavelength,solar_illuminated_response,response
L7,432.0,0.9280234759,0.9222909881
R1,436.0,0.9392039992,0.9366668142
L6,482.0,0.9539755216,0.9539702526
L5,535.0,0.9576919141,0.9576770418
L4,601.0,0.9544995391,0.954502814
L3,673.0,0.960450256,0.960449957
L1,739.0,0.9554477979,0.9536569822
L2,753.0,0.9571730972,0.9571564335
R2,754.0,0.9570017435,0.9569848405
R3,803.0,0.9546876856,0.9552091789
R4,864.0,0.9665152884,0.9517549223
R5,904.0,0.9528677716,0.9534391984
R6,934.0,0.9503629282,0.9493502195
R7,1009.0,0.9259362032,0.9252002017
filter,wavelength,solar_illuminated_response,response
p0,440.0,0.9490393627,0.9481841202
p5,670.0,0.9602157073,0.9602227738
p6,800.0,0.9551873545,0.9553468497
p7,860.0,0.9738484363,0.9521512027
p8,900.0,0.9524102333,0.9528327154
p9,930.0,0.9506497669,0.9495207954
p11,965.0,0.9303916428,0.929162763
p10,1000.0,0.9225087468,0.9216663246
filter,wavelength,solar_illuminated_response,response
coastal_aerosol,443.0,0.9541642722,0.9541496959
blue,482.0,0.9541249567,0.9541210556
green,561.0,0.9552689793,0.9552525434
pan,589.0,0.956145345,0.9562546507
red,655.0,0.9588617011,0.9588869126
nir,865.0,0.9636374147,0.9516350511
cirrus,1373.0,0.783761352,0.7839117799
swir1,1609.0,0.9011596881,0.9017288287
swir2,2200.0,0.5836343125,0.578798941
