Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:56.728135
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Szomolnokite_SPT144_HOSERLab
Sample Name,Sulfate_Szomolnokite_SPT144_HOSERLab
Sample Type,
Viewing Geometry,
filter,wavelength,solar_illuminated_response,response
L7,432.0,0.1884362425,0.1877525486
R1,436.0,0.1891156783,0.1885259559
L6,482.0,0.2057933856,0.2058137623
L5,535.0,0.2224143818,0.2224528149
L4,601.0,0.239298957,0.2393101984
L3,673.0,0.2539991101,0.2540230084
L1,739.0,0.2571519979,0.2637449567
L2,753.0,0.2712644958,0.2712859185
R2,754.0,0.2714667508,0.2714891511
R3,803.0,0.2801409922,0.2801539637
R4,864.0,0.2857768757,0.285775577
R5,904.0,0.2879192742,0.2879359827
R6,934.0,0.2902436941,0.2902557049
R7,1009.0,0.3000008504,0.3001301627
filter,wavelength,solar_illuminated_response,response
p0,440.0,0.1902292293,0.1896691157
p5,670.0,0.2533995991,0.253433758
p6,800.0,0.2798369031,0.2798606547
p7,860.0,0.2855542284,0.2855579414
p8,900.0,0.2876976883,0.2877257657
p9,930.0,0.2900209057,0.2900474533
p11,965.0,0.2942091031,0.2942712366
p10,1000.0,0.2992780337,0.2993467127
filter,wavelength,solar_illuminated_response,response
coastal_aerosol,443.0,0.1914346295,0.1913076099
blue,482.0,0.2057650026,0.2058816619
green,561.0,0.2294282939,0.2294784458
pan,589.0,0.2350842784,0.2358633661
red,655.0,0.2498692212,0.2499342526
nir,865.0,0.2857883544,0.285794491
cirrus,1373.0,0.3258957918,0.3258998942
swir1,1609.0,0.3338987524,0.3339054727
swir2,2200.0,0.3113467639,0.3116237623
filter,wavelength,solar_illuminated_response,response
filter2_440nm_34mm,445.0,0.1985173866,0.2027279534
bayer_blue,495.0,0.2093176475,0.2098930122
filter1_525nm_34mm,527.0,0.2205612634,0.2214533544
bayer_green,554.0,0.2262498771,0.2268698622
bayer_red,640.0,0.2457712453,0.2461948451
filter4_675nm_34mm,676.0,0.2546504273,0.2546766366
filter3_750nm_34mm,751.0,0.270642085,0.2707649276
filter3_800nm_100mm,805.0,0.2801861074,0.2802968852
filter5_865nm_34mm,867.0,0.2853606853,0.2856155824
filter4_905nm_100mm,908.0,0.2875752314,0.2879067282
filter5_935nm_100mm,937.0,0.2897281674,0.2902120347
filter6_1035nm_34mm,1012.0,0.3006293763,0.3015349978
filter,wavelength,solar_illuminated_response,response
L6,442.0,0.1907330171,0.1900700343
L0B,482.0,0.2036704442,0.2032342586
L5,528.0,0.2200740967,0.2199006046
L0G,544.0,0.2231598379,0.2233080502
L4,605.0,0.2396490669,0.2395008954
L0R,630.0,0.244055194,0.2444033125
L3,677.0,0.2546372785,0.2544661703
L2,754.0,0.2711926632,0.2711239405
L1,800.0,0.2795952983,0.2795629532
R2,866.0,0.2855078238,0.2855428855
R3,910.0,0.2877664735,0.2878505956
R4,939.0,0.2899636255,0.2901070698
R5,978.0,0.2950279236,0.2952664399
R6,1022.0,0.3014922249,0.3020088617
filter,wavelength,solar_illuminated_response,response
bg,501.6761135725,0.2098909468,0.2098718313
red,685.7899115028,0.2539558643,0.256568673
nir,878.2928523721,0.2860685729,0.2868598363
